COG	Gene.ID	Locus.Tag	Gene.Product.Name	Genome.ID	Genome.Name	Batch1	Start.Coord	End.Coord	NCBI.Biosample.Accession	Gene_Product	Cat
COG1028	2654389731	Ga0104391_103182	3-oxoacyl-[acyl-carrier protein] reductase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	203073	203822	SAMN05216513	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	I
COG1028	2654391912	Ga0104391_12019	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	22048	22818	SAMN05216513	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	I
COG1028	2654389438	Ga0104391_102215	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	234011	234850	SAMN05216513	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	I
COG1028	2654389811	Ga0104391_1049	2-deoxy-D-gluconate 3-dehydrogenase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	9885	10724	SAMN05216513	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	I
COG1028	2654391287	Ga0104391_11282	 3-oxoacyl-[acyl-carrier-protein] reductase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	83241	83978	SAMN05216513	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	I
COG1028	2654390056	Ga0104391_10519	hypothetical protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	18169	19062	SAMN05216513	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	I
COG1028	2654390242	Ga0104391_1068	hypothetical protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	8327	9214	SAMN05216513	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	I
COG1038	2654390617	Ga0104391_107186	pyruvate carboxylase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	177805	181233	SAMN05216513	Pyruvate carboxylase	C
COG1039	2654390013	Ga0104391_104211	ribonuclease HIII	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	233776	234702	SAMN05216513	Ribonuclease HIII	L
COG1040	2654390765	Ga0104391_108136	competence protein ComFC	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	139344	140027	SAMN05216513	Predicted amidophosphoribosyltransferases	R
COG1045	2654390093	Ga0104391_10556	 serine O-acetyltransferase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	58624	59322	SAMN05216513	Serine acetyltransferase	E
COG1048	2654389726	Ga0104391_103177	 aconitase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	196841	199537	SAMN05216513	Aconitase A	C
COG1051	2654389977	Ga0104391_104175	8-oxo-dGTP diphosphatase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	193586	194002	SAMN05216513	ADP-ribose pyrophosphatase YjhB, NUDIX family	F
COG1051	2654391771	Ga0104391_1189	ADP-ribose pyrophosphatase YjhB, NUDIX family	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	8104	8934	SAMN05216513	ADP-ribose pyrophosphatase YjhB, NUDIX family	F
COG1051	2654389006	Ga0104391_101107	ADP-ribose pyrophosphatase YjhB, NUDIX family	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	116264	116863	SAMN05216513	ADP-ribose pyrophosphatase YjhB, NUDIX family	F
COG1052	2654389077	Ga0104391_101178	glycerate dehydrogenase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	198619	199578	SAMN05216513	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase	C H R
COG1052	2654389830	Ga0104391_10428	Lactate dehydrogenase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	29912	30913	SAMN05216513	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase	C H R
COG1052	2654392167	Ga0104391_12626	D-lactate dehydrogenase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	20985	21956	SAMN05216513	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase	C H R
COG1053	2654390985	Ga0104391_11016	fumarate reductase flavoprotein subunit	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	16620	18143	SAMN05216513	Succinate dehydrogenase/fumarate reductase, flavoprotein subunit	C
COG1053	2654389086	Ga0104391_101187	fumarate reductase flavoprotein subunit	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	209073	210587	SAMN05216513	Succinate dehydrogenase/fumarate reductase, flavoprotein subunit	C
COG1053	2654390151	Ga0104391_105114	fumarate reductase flavoprotein subunit	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	123480	125906	SAMN05216513	Succinate dehydrogenase/fumarate reductase, flavoprotein subunit	C
COG1054	2654391976	Ga0104391_12120	UPF0176 protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	20606	21568	SAMN05216513	Predicted sulfurtransferase	J
COG1055	2654391831	Ga0104391_1197	Na+/H+ antiporter NhaD	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	4334	5437	SAMN05216513	Na+/H+ antiporter NhaD or related arsenite permease	P
COG1057	2654391274	Ga0104391_11269	 nicotinate-nucleotide adenylyltransferase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	72567	73208	SAMN05216513	Nicotinic acid mononucleotide adenylyltransferase	H
COG1058	2654390106	Ga0104391_10569	nicotinamide-nucleotide amidase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	69444	70682	SAMN05216513	Predicted nucleotide-utilizing enzyme related to molybdopterin-biosynthesis enzyme MoeA	L
COG1063	2654390690	Ga0104391_10860	alcohol dehydrogenase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	60583	61635	SAMN05216513	Threonine dehydrogenase or related Zn-dependent dehydrogenase	E R
COG1063	2654389035	Ga0104391_101136	S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	146758	147891	SAMN05216513	Threonine dehydrogenase or related Zn-dependent dehydrogenase	E R
COG1064	2654390688	Ga0104391_10858	alcohol dehydrogenase, propanol-preferring	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	58972	59985	SAMN05216513	D-arabinose 1-dehydrogenase, Zn-dependent alcohol dehydrogenase family	G
COG1066	2654390090	Ga0104391_10553	 DNA replication and repair protein RadA	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	54220	55590	SAMN05216513	Predicted ATP-dependent serine protease	L
COG1070	2654391427	Ga0104391_11411	 L-rhamnulokinase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	9112	10575	SAMN05216513	Sugar (pentulose or hexulose) kinase	G
COG1070	2654389847	Ga0104391_10445	xylulokinase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	45910	47406	SAMN05216513	Sugar (pentulose or hexulose) kinase	G
COG1070	2654389623	Ga0104391_10371	Sugar (pentulose or hexulose) kinase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	83531	85126	SAMN05216513	Sugar (pentulose or hexulose) kinase	G
COG1070	2654389402	Ga0104391_102179	gluconokinase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	195125	196498	SAMN05216513	Sugar (pentulose or hexulose) kinase	G
COG1070	2654389884	Ga0104391_10482	 L-fuculokinase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	93523	94956	SAMN05216513	Sugar (pentulose or hexulose) kinase	G
COG1071	2654389470	Ga0104391_102248	pyruvate dehydrogenase E1 component alpha subunit	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	270724	271833	SAMN05216513	TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha	C
COG1071	2654392003	Ga0104391_12148	pyruvate dehydrogenase E1 component alpha subunit	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	49101	50102	SAMN05216513	TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha	C
COG1072	2654391649	Ga0104391_11660	 pantothenate kinase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	62956	63879	SAMN05216513	Panthothenate kinase	H
COG1073	2654391977	Ga0104391_12121	hypothetical protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	21676	22425	SAMN05216513	Fermentation-respiration switch protein FrsA, has esterase activity, DUF1100 family	T
COG1073	2654389498	Ga0104391_102276	hypothetical protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	300703	301800	SAMN05216513	Fermentation-respiration switch protein FrsA, has esterase activity, DUF1100 family	T
COG1073	2654392220	Ga0104391_1297	hypothetical protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	5047	5997	SAMN05216513	Fermentation-respiration switch protein FrsA, has esterase activity, DUF1100 family	T
COG1074	2654391879	Ga0104391_11955	 DNA helicase/exodeoxyribonuclease V, subunit A	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	49956	53633	SAMN05216513	ATP-dependent exoDNAse (exonuclease V) beta subunit (contains helicase and exonuclease domains)	L
COG1078	2654390026	Ga0104391_104224	hypothetical protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	244942	246312	SAMN05216513	HD superfamily phosphohydrolase	R
COG1079	2654391658	Ga0104391_11669	simple sugar transport system permease protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	72719	73672	SAMN05216513	ABC-type uncharacterized transport system, permease component	F
COG1080	2654391298	Ga0104391_11293	 phosphoenolpyruvate--protein phosphotransferase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	91860	93587	SAMN05216513	Phosphoenolpyruvate-protein kinase (PTS system EI component in bacteria)	G
COG1082	2654389963	Ga0104391_104161	Sugar phosphate isomerase/epimerase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	180574	181413	SAMN05216513	Sugar phosphate isomerase/epimerase	G
COG1082	2654389805	Ga0104391_1043	Sugar phosphate isomerase/epimerase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	2432	3283	SAMN05216513	Sugar phosphate isomerase/epimerase	G
COG1082	2654391969	Ga0104391_12113	Sugar phosphate isomerase/epimerase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	13735	14703	SAMN05216513	Sugar phosphate isomerase/epimerase	G
COG1082	2654389425	Ga0104391_102202	Sugar phosphate isomerase/epimerase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	221210	222043	SAMN05216513	Sugar phosphate isomerase/epimerase	G
COG1082	2654391971	Ga0104391_12115	Sugar phosphate isomerase/epimerase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	15416	16168	SAMN05216513	Sugar phosphate isomerase/epimerase	G
COG1086	2654389181	Ga0104391_101283	NDP-sugar epimerase, includes UDP-GlcNAc-inverting 4,6-dehydratase FlaA1 and capsular polysaccharide biosynthesis protein EpsC	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	308303	310120	SAMN05216513	NDP-sugar epimerase, includes UDP-GlcNAc-inverting 4,6-dehydratase FlaA1 and capsular polysaccharide biosynthesis protein EpsC	M O
COG1087	2654391668	Ga0104391_1174	 UDP-galactose 4-epimerase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	3006	4004	SAMN05216513	UDP-glucose 4-epimerase	M
COG1088	2654389194	Ga0104391_101296	 dTDP-glucose 4,6-dehydratase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	321333	322361	SAMN05216513	dTDP-D-glucose 4,6-dehydratase	M
COG1088	2654391902	Ga0104391_1209	 dTDP-glucose 4,6-dehydratase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	10754	11782	SAMN05216513	dTDP-D-glucose 4,6-dehydratase	M
COG1091	2654391901	Ga0104391_1208	 dTDP-4-dehydrorhamnose reductase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	9860	10711	SAMN05216513	dTDP-4-dehydrorhamnose reductase	M
COG1091	2654389195	Ga0104391_101297	 dTDP-4-dehydrorhamnose reductase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	322417	323259	SAMN05216513	dTDP-4-dehydrorhamnose reductase	M
COG1092	2654390661	Ga0104391_10831	23S rRNA (cytosine1962-C5)-methyltransferase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	32471	33655	SAMN05216513	23S rRNA G2069 N7-methylase RlmK or C1962 C5-methylase RlmI	J
COG1098	2654391514	Ga0104391_1153	general stress protein 13	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	1102	1482	SAMN05216513	Predicted RNA-binding protein, contains ribosomal protein S1 (RPS1) domain	R
COG1098	2654391409	Ga0104391_11396	S1 RNA binding domain protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	100117	100560	SAMN05216513	Predicted RNA-binding protein, contains ribosomal protein S1 (RPS1) domain	R
COG1101	2654391734	Ga0104391_11771	putative ABC transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	62492	63298	SAMN05216513	ABC-type uncharacterized transport system, ATPase component	R
COG1101	2654390489	Ga0104391_10758	putative ABC transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	54947	55705	SAMN05216513	ABC-type uncharacterized transport system, ATPase component	R
COG1104	2654389653	Ga0104391_103101	cysteine desulfurase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	114044	115183	SAMN05216513	Cysteine sulfinate desulfinase/cysteine desulfurase or related enzyme	E
COG1104	2654391116	Ga0104391_11122	cysteine desulfurase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	19042	20220	SAMN05216513	Cysteine sulfinate desulfinase/cysteine desulfurase or related enzyme	E
COG1105	2654389644	Ga0104391_10392	tagatose 6-phosphate kinase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	107002	107958	SAMN05216513	Fructose-1-phosphate kinase or kinase (PfkB)	G
COG1105	2654390628	Ga0104391_107197	 fructose-1-phosphate kinase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	194483	195400	SAMN05216513	Fructose-1-phosphate kinase or kinase (PfkB)	G
COG1108	2654391069	Ga0104391_110101	zinc transport system permease protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	122234	123064	SAMN05216513	ABC-type Mn2+/Zn2+ transport system, permease component	P
COG1109	2654390397	Ga0104391_106165	phosphoglucomutase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	168425	170152	SAMN05216513	Phosphomannomutase	G
COG1109	2654391220	Ga0104391_11214	 phosphoglucosamine mutase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	12464	13819	SAMN05216513	Phosphomannomutase	G
COG1109	2654390902	Ga0104391_109100	Phosphomannomutase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	94492	95997	SAMN05216513	Phosphomannomutase	G
COG1113	2654391591	Ga0104391_1162	 amino acid/polyamine/organocation transporter, APC superfamily	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	573	1919	SAMN05216513	L-asparagine transporter and related permeases	E
COG1114	2654389684	Ga0104391_103135	branched-chain amino acid:cation transporter, LIVCS family	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	147997	149349	SAMN05216513	Branched-chain amino acid permeases	E
COG1116	2654389022	Ga0104391_101123	iron(III) transport system ATP-binding protein/NitT/TauT family transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	134591	135310	SAMN05216513	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component	P
COG1117	2654390348	Ga0104391_106116	 phosphate ABC transporter ATP-binding protein, PhoT family	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	109429	110235	SAMN05216513	ABC-type phosphate transport system, ATPase component	P
COG1117	2654390349	Ga0104391_106117	 phosphate ABC transporter ATP-binding protein, PhoT family	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	110267	111025	SAMN05216513	ABC-type phosphate transport system, ATPase component	P
COG1119	2654390599	Ga0104391_107168	iron complex transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	161212	161991	SAMN05216513	ABC-type molybdenum transport system, ATPase component/photorepair protein PhrA	P
COG1120	2654391358	Ga0104391_11345	iron complex transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	49612	50394	SAMN05216513	ABC-type cobalamin/Fe3+-siderophores transport system, ATPase component	H P
COG1120	2654391679	Ga0104391_11715	iron complex transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	11044	11835	SAMN05216513	ABC-type cobalamin/Fe3+-siderophores transport system, ATPase component	H P
COG1121	2654391070	Ga0104391_110102	zinc transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	123037	123717	SAMN05216513	ABC-type Mn2+/Zn2+ transport system, ATPase component	P
COG1121	2654389087	Ga0104391_101188	iron/zinc/copper transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	211160	211882	SAMN05216513	ABC-type Mn2+/Zn2+ transport system, ATPase component	P
COG1122	2654389760	Ga0104391_103211	energy-coupling factor transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	236279	237145	SAMN05216513	Energy-coupling factor transporter ATP-binding protein EcfA2	P R
COG1122	2654389761	Ga0104391_103212	energy-coupling factor transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	237121	237957	SAMN05216513	Energy-coupling factor transporter ATP-binding protein EcfA2	P R
COG1123	2654389389	Ga0104391_102165	energy-coupling factor transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	178343	179755	SAMN05216513	ABC-type glutathione transport system ATPase component, contains duplicated ATPase domain	O
COG1123	2654388949	Ga0104391_10150	energy-coupling factor transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	57708	59417	SAMN05216513	ABC-type glutathione transport system ATPase component, contains duplicated ATPase domain	O
COG1123	2654391996	Ga0104391_12141	energy-coupling factor transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	42134	43570	SAMN05216513	ABC-type glutathione transport system ATPase component, contains duplicated ATPase domain	O
COG1125	2654390583	Ga0104391_107152	osmoprotectant transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	143674	144627	SAMN05216513	ABC-type proline/glycine betaine transport system, ATPase component	E
COG1125	2654389590	Ga0104391_10337	osmoprotectant transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	41683	42858	SAMN05216513	ABC-type proline/glycine betaine transport system, ATPase component	E
COG1126	2654389616	Ga0104391_10363	polar amino acid transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	74518	75150	SAMN05216513	ABC-type polar amino acid transport system, ATPase component	E
COG1126	2654392166	Ga0104391_12625	cystine transport system ATP-binding protein/L-cystine transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	20207	20959	SAMN05216513	ABC-type polar amino acid transport system, ATPase component	E
COG1126	2654392169	Ga0104391_12628	L-cystine transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	23213	23959	SAMN05216513	ABC-type polar amino acid transport system, ATPase component	E
COG1126	2654389683	Ga0104391_103134	putative lysine transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	147058	147792	SAMN05216513	ABC-type polar amino acid transport system, ATPase component	E
COG1126	2654389510	Ga0104391_102288	polar amino acid transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	312592	313314	SAMN05216513	ABC-type polar amino acid transport system, ATPase component	E
COG1126	2654391233	Ga0104391_11227	 amino acid ABC transporter ATP-binding protein, PAAT family	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	33089	33826	SAMN05216513	ABC-type polar amino acid transport system, ATPase component	E
COG1126	2654391278	Ga0104391_11273	polar amino acid transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	75552	76277	SAMN05216513	ABC-type polar amino acid transport system, ATPase component	E
COG1126	2654391885	Ga0104391_11962	putative glutamine transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	59515	60252	SAMN05216513	ABC-type polar amino acid transport system, ATPase component	E
COG1129	2654390887	Ga0104391_10985	 ribose ABC transporter ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	80019	81503	SAMN05216513	ABC-type sugar transport system, ATPase component	G
COG1129	2654389630	Ga0104391_10378	 monosaccharide ABC transporter ATP-binding protein, CUT2 family	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	91561	93090	SAMN05216513	ABC-type sugar transport system, ATPase component	G
COG1129	2654389518	Ga0104391_102296	 monosaccharide ABC transporter ATP-binding protein, CUT2 family	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	321353	322894	SAMN05216513	ABC-type sugar transport system, ATPase component	G
COG1131	2654390938	Ga0104391_109136	ABC-2 type transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	131529	132263	SAMN05216513	ABC-type multidrug transport system, ATPase component	V
COG1131	2654389433	Ga0104391_102210	ABC-2 type transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	229174	230049	SAMN05216513	ABC-type multidrug transport system, ATPase component	V
COG1131	2654389680	Ga0104391_103130	ABC-2 type transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	143494	144411	SAMN05216513	ABC-type multidrug transport system, ATPase component	V
COG1131	2654392289	Ga0104391_1382	ABC-2 type transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	849	1781	SAMN05216513	ABC-type multidrug transport system, ATPase component	V
COG1131	2654390139	Ga0104391_105102	ABC-2 type transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	109166	110107	SAMN05216513	ABC-type multidrug transport system, ATPase component	V
COG1131	2654390560	Ga0104391_107129	ABC-2 type transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	120513	121202	SAMN05216513	ABC-type multidrug transport system, ATPase component	V
COG1131	2654389336	Ga0104391_102111	ABC-2 type transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	129252	130184	SAMN05216513	ABC-type multidrug transport system, ATPase component	V
COG1131	2654389907	Ga0104391_104105	ABC-2 type transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	119935	120870	SAMN05216513	ABC-type multidrug transport system, ATPase component	V
COG1131	2654390702	Ga0104391_10872	ABC-2 type transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	68100	68981	SAMN05216513	ABC-type multidrug transport system, ATPase component	V
COG1131	2654390285	Ga0104391_10651	ABC-2 type transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	49234	50145	SAMN05216513	ABC-type multidrug transport system, ATPase component	V
COG1131	2654390384	Ga0104391_106152	ABC-2 type transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	151774	152682	SAMN05216513	ABC-type multidrug transport system, ATPase component	V
COG1131	2654388951	Ga0104391_10152	ABC-2 type transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	60682	61566	SAMN05216513	ABC-type multidrug transport system, ATPase component	V
COG1131	2654390921	Ga0104391_109119	ABC-2 type transport system ATP-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	115677	116432	SAMN05216513	ABC-type multidrug transport system, ATPase component	V
COG1132	2654389313	Ga0104391_10288	ATP-binding cassette, subfamily B	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	104548	106284	SAMN05216513	ABC-type multidrug transport system, ATPase and permease component	V
COG1132	2654390905	Ga0104391_109103	ATP-binding cassette, subfamily B	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	98659	100398	SAMN05216513	ABC-type multidrug transport system, ATPase and permease component	V
COG1132	2654389155	Ga0104391_101257	ATP-binding cassette, subfamily B	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	280350	282080	SAMN05216513	ABC-type multidrug transport system, ATPase and permease component	V
COG1132	2654391533	Ga0104391_11522	ATP-binding cassette, subfamily B	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	16710	18494	SAMN05216513	ABC-type multidrug transport system, ATPase and permease component	V
COG1132	2654388930	Ga0104391_10129	ATP-binding cassette, subfamily B/ATP-binding cassette, subfamily B, tetracycline resistant protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	35110	36858	SAMN05216513	ABC-type multidrug transport system, ATPase and permease component	V
COG1132	2654389326	Ga0104391_102101	ATP-binding cassette, subfamily B	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	119371	121152	SAMN05216513	ABC-type multidrug transport system, ATPase and permease component	V
COG1132	2654388929	Ga0104391_10128	ATP-binding cassette, subfamily B/ATP-binding cassette, subfamily B, tetracycline resistant protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	33372	35126	SAMN05216513	ABC-type multidrug transport system, ATPase and permease component	V
COG1132	2654389325	Ga0104391_102100	ATP-binding cassette, subfamily B	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	117633	119384	SAMN05216513	ABC-type multidrug transport system, ATPase and permease component	V
COG1132	2654391378	Ga0104391_11365	ATP-binding cassette, subfamily B, AbcA/BmrA	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	67205	68956	SAMN05216513	ABC-type multidrug transport system, ATPase and permease component	V
COG1132	2654390387	Ga0104391_106155	ATP-binding cassette, subfamily B	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	154018	155766	SAMN05216513	ABC-type multidrug transport system, ATPase and permease component	V
COG1132	2654390212	Ga0104391_105175	ATP-binding cassette, subfamily B	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	182125	183867	SAMN05216513	ABC-type multidrug transport system, ATPase and permease component	V
COG1132	2654392010	Ga0104391_12155	ABC-type multidrug transport system, ATPase and permease component	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	55686	57305	SAMN05216513	ABC-type multidrug transport system, ATPase and permease component	V
COG1132	2654390388	Ga0104391_106156	ATP-binding cassette, subfamily B	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	155766	157541	SAMN05216513	ABC-type multidrug transport system, ATPase and permease component	V
COG1132	2654390213	Ga0104391_105176	ATP-binding cassette, subfamily B	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	183833	185599	SAMN05216513	ABC-type multidrug transport system, ATPase and permease component	V
COG1132	2654391127	Ga0104391_11134	ATP-binding cassette, subfamily B, multidrug efflux pump	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	31959	33692	SAMN05216513	ABC-type multidrug transport system, ATPase and permease component	V
COG1132	2654389154	Ga0104391_101256	ATP-binding cassette, subfamily B	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	278599	280353	SAMN05216513	ABC-type multidrug transport system, ATPase and permease component	V
COG1132	2654391532	Ga0104391_11521	ATP-binding cassette, subfamily B	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	14984	16717	SAMN05216513	ABC-type multidrug transport system, ATPase and permease component	V
COG1132	2654389662	Ga0104391_103110	ATP-binding cassette, subfamily B	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	125056	126783	SAMN05216513	ABC-type multidrug transport system, ATPase and permease component	V
COG1132	2654390904	Ga0104391_109102	ATP-binding cassette, subfamily B	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	96798	98669	SAMN05216513	ABC-type multidrug transport system, ATPase and permease component	V
