COG	Cat	COG_Annotation	Gene_ID	Locus_Tag	Gene_Product_Name	Genome_ID	Genome_Name	Start_Coord	End_Coord
COG0739	M	Murein_DD-endopeptidase_MepM_and_murein_hydrolase_activator_NlpD,_contain_LysM_domain	2896667696	Ga0263518_01_383450_384064	murein_DD-endopeptidase_MepM/_murein_hydrolase_activator_NlpD	2896667277	Enterococcus_faecium_16-346	383450	384064
COG0742	J	16S_rRNA_G966_N2-methylase_RsmD	2896667672	Ga0263518_01_362803_363363	16S_rRNA_(guanine(966)-N(2))-methyltransferase_RsmD	2896667277	Enterococcus_faecium_16-346	362803	363363
COG0744	M	Membrane_carboxypeptidase_(penicillin-binding_protein)	2896667757	Ga0263518_01_441033_442625	penicillin-binding_protein_1A	2896667277	Enterococcus_faecium_16-346	441033	442625
COG0744	M	Membrane_carboxypeptidase_(penicillin-binding_protein)	2896667758	Ga0263518_01_442579_443412	membrane_peptidoglycan_carboxypeptidase	2896667277	Enterococcus_faecium_16-346	442579	443412
COG0745	K_T	DNA-binding_response_regulator,_OmpR_family,_contains_REC_and_winged-helix_(wHTH)_domain	2896667844	Ga0263518_01_519747_520421	two-component_system_response_regulator_CiaR	2896667277	Enterococcus_faecium_16-346	519747	520421
COG0745	K_T	DNA-binding_response_regulator,_OmpR_family,_contains_REC_and_winged-helix_(wHTH)_domain	2896667369	Ga0263518_01_90360_91046	DNA-binding_response_OmpR_family_regulator	2896667277	Enterococcus_faecium_16-346	90360	91046
COG0745	K_T	DNA-binding_response_regulator,_OmpR_family,_contains_REC_and_winged-helix_(wHTH)_domain	2896668245	Ga0263518_01_882773_883489	DNA-binding_response_OmpR_family_regulator	2896667277	Enterococcus_faecium_16-346	882773	883489
COG0749	L	DNA_polymerase_I_-_3'-5'_exonuclease_and_polymerase_domains	2896668017	Ga0263518_01_662146_664791	DNA_polymerase-1	2896667277	Enterococcus_faecium_16-346	662146	664791
COG0750	K_O	Membrane-associated_protease_RseP,_regulator_of_RpoE_activity	2896668129	Ga0263518_01_788222_789490	regulator_of_sigma_E_protease	2896667277	Enterococcus_faecium_16-346	788222	789490
COG0758	L	Predicted_Rossmann_fold_nucleotide-binding_protein_DprA/Smf_involved_in_DNA_uptake	2896667563	Ga0263518_01_254572_255429	DNA_processing_protein	2896667277	Enterococcus_faecium_16-346	254572	255429
COG0764	I	3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl_carrier_protein)_dehydratase	2896667731	Ga0263518_01_415290_415730	3-hydroxyacyl-[acyl-carrier-protein]_dehydratase	2896667277	Enterococcus_faecium_16-346	415290	415730
COG0764	I	3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl_carrier_protein)_dehydratase	2896667336	Ga0263518_01_54287_54706	3-hydroxyacyl-[acyl-carrier-protein]_dehydratase	2896667277	Enterococcus_faecium_16-346	54287	54706
COG0765	E	ABC-type_amino_acid_transport_system,_permease_component	2896668097	Ga0263518_01_751594_753096	polar_amino_acid_transport_system_substrate-binding_protein	2896667277	Enterococcus_faecium_16-346	751594	753096
COG0765	E	ABC-type_amino_acid_transport_system,_permease_component	2896667875	Ga0263518_01_547915_548574	cystine_transport_system_permease_protein	2896667277	Enterococcus_faecium_16-346	547915	548574
COG0765	E	ABC-type_amino_acid_transport_system,_permease_component	2896667723	Ga0263518_01_407706_408362	putative_glutamine_transport_system_permease_protein	2896667277	Enterococcus_faecium_16-346	407706	408362
COG0765	E	ABC-type_amino_acid_transport_system,_permease_component	2896667722	Ga0263518_01_407043_407690	putative_glutamine_transport_system_permease_protein	2896667277	Enterococcus_faecium_16-346	407043	407690
COG0768	D_M	Cell_division_protein_FtsI/penicillin-binding_protein_2	2896667906	Ga0263518_01_576122_577795	penicillin-binding_protein	2896667277	Enterococcus_faecium_16-346	576122	577795
COG0768	D_M	Cell_division_protein_FtsI/penicillin-binding_protein_2	2896667357	Ga0263518_01_73624_75777	penicillin-binding_protein_2B	2896667277	Enterococcus_faecium_16-346	73624	75777
COG0772	D	Bacterial_cell_division_protein_FtsW,_lipid_II_flippase	2896667666	Ga0263518_01_356174_357337	cell_division_protein_FtsW	2896667277	Enterococcus_faecium_16-346	356174	357337
COG0772	D	Bacterial_cell_division_protein_FtsW,_lipid_II_flippase	2896667909	Ga0263518_01_579258_580421	cell_division_protein_FtsW	2896667277	Enterococcus_faecium_16-346	579258	580421
COG0773	M	UDP-N-acetylmuramate-alanine_ligase	2896668020	Ga0263518_01_666749_668083	UDP-N-acetylmuramate--alanine_ligase	2896667277	Enterococcus_faecium_16-346	666749	668083
COG0776	L	Bacterial_nucleoid_DNA-binding_protein	2896667535	Ga0263518_01_232340_232615	DNA-binding_protein_HU-beta	2896667277	Enterococcus_faecium_16-346	232340	232615
COG0777	I	Acetyl-CoA_carboxylase_beta_subunit	2896667338	Ga0263518_01_56094_56963	acetyl-CoA_carboxylase_carboxyl_transferase_subunit_beta	2896667277	Enterococcus_faecium_16-346	56094	56963
COG0779	J	Ribosome_maturation_factor_RimP	2896668126	Ga0263518_01_781265_781738	ribosome_maturation_factor_RimP	2896667277	Enterococcus_faecium_16-346	781265	781738
COG0782	K	Transcription_elongation_factor,_GreA/GreB_family	2896667294	Ga0263518_01_16417_16896	transcription_elongation_factor_GreA	2896667277	Enterococcus_faecium_16-346	16417	16896
COG0789	K	DNA-binding_transcriptional_regulator,_MerR_family	2896667461	Ga0263518_01_168141_168410	DNA-binding_transcriptional_MerR_regulator	2896667277	Enterococcus_faecium_16-346	168141	168410
COG0794	M_G	D-arabinose_5-phosphate_isomerase_GutQ	2896667416	Ga0263518_01_122342_122899	6-phospho-3-hexuloisomerase	2896667277	Enterococcus_faecium_16-346	122342	122899
COG0796	M	Glutamate_racemase	2896667724	Ga0263518_01_408512_409345	glutamate_racemase	2896667277	Enterococcus_faecium_16-346	408512	409345
COG0799	J	Ribosomal_silencing_factor_RsfS,_regulates_association_of_30S_and_50S_subunits	2896667346	Ga0263518_01_61255_61497	ribosome-associated_protein	2896667277	Enterococcus_faecium_16-346	61255	61497
COG0810	M	Periplasmic_protein_TonB,_links_inner_and_outer_membranes	2896667511	Ga0263518_01_213608_214615	outer_membrane_biosynthesis_protein_TonB	2896667277	Enterococcus_faecium_16-346	213608	214615
COG0825	I	Acetyl-CoA_carboxylase_alpha_subunit	2896667339	Ga0263518_01_56956_57741	acetyl-CoA_carboxylase_carboxyl_transferase_subunit_alpha	2896667277	Enterococcus_faecium_16-346	56956	57741
COG0834	T_E	ABC-type_amino_acid_transport/signal_transduction_system,_periplasmic_component/domain	2896667721	Ga0263518_01_406215_407030	putative_glutamine_transport_system_substrate-binding_protein	2896667277	Enterococcus_faecium_16-346	406215	407030
COG0834	T_E	ABC-type_amino_acid_transport/signal_transduction_system,_periplasmic_component/domain	2896667876	Ga0263518_01_548574_549209	cystine_transport_system_substrate-binding_protein	2896667277	Enterococcus_faecium_16-346	548574	549209
COG0858	J	Ribosome-binding_factor_A	2896668121	Ga0263518_01_776750_777097	ribosome-binding_factor_A	2896667277	Enterococcus_faecium_16-346	776750	777097
COG1023	G	6-phosphogluconate_dehydrogenase_(decarboxylating)	2896667961	Ga0263518_01_615267_616169	6-phosphogluconate_dehydrogenase	2896667277	Enterococcus_faecium_16-346	615267	616169
COG1028	I	NAD(P)-dependent_dehydrogenase,_short-chain_alcohol_dehydrogenase_family	2896667981	Ga0263518_01_630959_631759	sorbitol-6-phosphate_2-dehydrogenase	2896667277	Enterococcus_faecium_16-346	630959	631759
COG1028	I	NAD(P)-dependent_dehydrogenase,_short-chain_alcohol_dehydrogenase_family	2896668117	Ga0263518_01_770193_770978	glucose_1-dehydrogenase	2896667277	Enterococcus_faecium_16-346	770193	770978
COG1028	I	NAD(P)-dependent_dehydrogenase,_short-chain_alcohol_dehydrogenase_family	2896667935	Ga0263518_01_597669_598562	NAD(P)-dependent_dehydrogenase_(short-subunit_alcohol_dehydrogenase_family)	2896667277	Enterococcus_faecium_16-346	597669	598562
COG1028	I	NAD(P)-dependent_dehydrogenase,_short-chain_alcohol_dehydrogenase_family	2896667333	Ga0263518_01_51792_52529	3-oxoacyl-[acyl-carrier_protein]_reductase	2896667277	Enterococcus_faecium_16-346	51792	52529
COG1038	C	Pyruvate_carboxylase	2896667667	Ga0263518_01_357363_359114	pyruvate_carboxylase	2896667277	Enterococcus_faecium_16-346	357363	359114
COG1038	C	Pyruvate_carboxylase	2896667668	Ga0263518_01_359096_360790	pyruvate_carboxylase	2896667277	Enterococcus_faecium_16-346	359096	360790
COG1043	M	Acyl-[acyl_carrier_protein]--UDP-N-acetylglucosamine_O-acyltransferase	2896667282	Ga0263518_01_2558_3052	acetyltransferase_EpsM	2896667277	Enterococcus_faecium_16-346	2558	3052
COG1052	C_H_R	Lactate_dehydrogenase_or_related_2-hydroxyacid_dehydrogenase	2896667609	Ga0263518_01_299290_300309	D-lactate_dehydrogenase	2896667277	Enterococcus_faecium_16-346	299290	300309
COG1054	J	Predicted_sulfurtransferase	2896668025	Ga0263518_01_672615_673556	UPF0176_protein	2896667277	Enterococcus_faecium_16-346	672615	673556
COG1057	H	Nicotinic_acid_mononucleotide_adenylyltransferase	2896667343	Ga0263518_01_59891_60295	nicotinate_(nicotinamide)_nucleotide_adenylyltransferase	2896667277	Enterococcus_faecium_16-346	59891	60295
COG1057	H	Nicotinic_acid_mononucleotide_adenylyltransferase	2896667344	Ga0263518_01_60289_60540	nicotinate_(nicotinamide)_nucleotide_adenylyltransferase	2896667277	Enterococcus_faecium_16-346	60289	60540
COG1059	L_V	Thermostable_8-oxoguanine_DNA_glycosylase	2896667600	Ga0263518_01_291451_291741	thermostable_8-oxoguanine_DNA_glycosylase	2896667277	Enterococcus_faecium_16-346	291451	291741
COG1071	C	TPP-dependent_pyruvate_or_acetoin_dehydrogenase_subunit_alpha	2896667654	Ga0263518_01_345348_346457	pyruvate_dehydrogenase_E1_component_alpha_subunit	2896667277	Enterococcus_faecium_16-346	345348	346457
COG1073	T	Fermentation-respiration_switch_protein_FrsA,_has_esterase_activity,_DUF1100_family	2896667462	Ga0263518_01_168525_168893	fermentation-respiration_switch_protein_FrsA_(DUF1100_family)	2896667277	Enterococcus_faecium_16-346	168525	168893
COG1073	T	Fermentation-respiration_switch_protein_FrsA,_has_esterase_activity,_DUF1100_family	2896667463	Ga0263518_01_168938_169498	fermentation-respiration_switch_protein_FrsA_(DUF1100_family)	2896667277	Enterococcus_faecium_16-346	168938	169498
COG1073	T	Fermentation-respiration_switch_protein_FrsA,_has_esterase_activity,_DUF1100_family	2896667583	Ga0263518_01_277685_278449	fermentation-respiration_switch_protein_FrsA_(DUF1100_family)	2896667277	Enterococcus_faecium_16-346	277685	278449
COG1073	T	Fermentation-respiration_switch_protein_FrsA,_has_esterase_activity,_DUF1100_family	2896667734	Ga0263518_01_418052_418987	fermentation-respiration_switch_protein_FrsA_(DUF1100_family)	2896667277	Enterococcus_faecium_16-346	418052	418987
COG1074	L	ATP-dependent_exoDNAse_(exonuclease_V)_beta_subunit_(contains_helicase_and_exonuclease_domains)	2896667714	Ga0263518_01_396122_399844	ATP-dependent_helicase/nuclease_subunit_A	2896667277	Enterococcus_faecium_16-346	396122	399844
COG1080	G	Phosphoenolpyruvate-protein_kinase_(PTS_system_EI_component_in_bacteria)	2896667323	Ga0263518_01_42270_43997	phosphotransferase_system_enzyme_I_(PtsI)	2896667277	Enterococcus_faecium_16-346	42270	43997
COG1083	M	CMP-N-acetylneuraminic_acid_synthetase	2896667286	Ga0263518_01_6083_6835	CMP-N,N'-diacetyllegionaminic_acid_synthase	2896667277	Enterococcus_faecium_16-346	6083	6835
COG1086	M_O	NDP-sugar_epimerase,_includes_UDP-GlcNAc-inverting_4,6-dehydratase_FlaA1_and_capsular_polysaccharide_biosynthesis_protein_EpsC	2896667281	Ga0263518_01_2376_2552	FlaA1/EpsC-like_NDP-sugar_epimerase	2896667277	Enterococcus_faecium_16-346	2376	2552
COG1086	M_O	NDP-sugar_epimerase,_includes_UDP-GlcNAc-inverting_4,6-dehydratase_FlaA1_and_capsular_polysaccharide_biosynthesis_protein_EpsC	2896667277	Ga0263518_01_1_243	FlaA1/EpsC-like_NDP-sugar_epimerase	2896667277	Enterococcus_faecium_16-346	1	243
COG1087	M	UDP-glucose_4-epimerase	2896668152	Ga0263518_01_810573_811562	UDP-glucose_4-epimerase	2896667277	Enterococcus_faecium_16-346	810573	811562
COG1092	J	23S_rRNA_G2069_N7-methylase_RlmK_or_C1962_C5-methylase_RlmI	2896668240	Ga0263518_01_876686_877459	23S_rRNA_G2069_N7-methylase_RlmK/C1962_C5-methylase_RlmI	2896667277	Enterococcus_faecium_16-346	876686	877459
COG1092	J	23S_rRNA_G2069_N7-methylase_RlmK_or_C1962_C5-methylase_RlmI	2896668239	Ga0263518_01_876282_876689	23S_rRNA_(cytosine1962-C5)-methyltransferase	2896667277	Enterococcus_faecium_16-346	876282	876689
COG1101	R	ABC-type_uncharacterized_transport_system,_ATPase_component	2896667814	Ga0263518_01_487409_488179	putative_ABC_transport_system_ATP-binding_protein	2896667277	Enterococcus_faecium_16-346	487409	488179
COG1105	G	Fructose-1-phosphate_kinase_or_kinase_(PfkB)	2896668068	Ga0263518_01_717875_718789	1-phosphofructokinase	2896667277	Enterococcus_faecium_16-346	717875	718789
COG1105	G	Fructose-1-phosphate_kinase_or_kinase_(PfkB)	2896667465	Ga0263518_01_170019_170972	tagatose_6-phosphate_kinase	2896667277	Enterococcus_faecium_16-346	170019	170972
COG1109	G	Phosphomannomutase	2896668082	Ga0263518_01_730580_730939	phosphomannomutase	2896667277	Enterococcus_faecium_16-346	730580	730939
COG1109	G	Phosphomannomutase	2896668083	Ga0263518_01_730936_731934	phosphoglucosamine_mutase	2896667277	Enterococcus_faecium_16-346	730936	731934
COG1116	P	ABC-type_nitrate/sulfonate/bicarbonate_transport_system,_ATPase_component	2896667596	Ga0263518_01_288000_288737	ABC-type_nitrate/sulfonate/bicarbonate_transport_system_ATPase_subunit	2896667277	Enterococcus_faecium_16-346	288000	288737
COG1120	H_P	ABC-type_cobalamin/Fe3+-siderophores_transport_system,_ATPase_component	2896668163	Ga0263518_01_819361_820167	iron_complex_transport_system_ATP-binding_protein	2896667277	Enterococcus_faecium_16-346	819361	820167
COG1125	E	ABC-type_proline/glycine_betaine_transport_system,_ATPase_component	2896667589	Ga0263518_01_283725_284690	osmoprotectant_transport_system_ATP-binding_protein	2896667277	Enterococcus_faecium_16-346	283725	284690
COG1126	E	ABC-type_polar_amino_acid_transport_system,_ATPase_component	2896667720	Ga0263518_01_405464_406201	putative_glutamine_transport_system_ATP-binding_protein	2896667277	Enterococcus_faecium_16-346	405464	406201
COG1126	E	ABC-type_polar_amino_acid_transport_system,_ATPase_component	2896668098	Ga0263518_01_753098_753835	polar_amino_acid_transport_system_ATP-binding_protein	2896667277	Enterococcus_faecium_16-346	753098	753835
COG1129	G	ABC-type_sugar_transport_system,_ATPase_component	2896667649	Ga0263518_01_339233_340759	putative_multiple_sugar_transport_system_ATP-binding_protein	2896667277	Enterococcus_faecium_16-346	339233	340759
COG1131	V	ABC-type_multidrug_transport_system,_ATPase_component	2896667445	Ga0263518_01_152247_152927	ABC-2_type_transport_system_ATP-binding_protein	2896667277	Enterococcus_faecium_16-346	152247	152927
COG1136	M	ABC-type_lipoprotein_export_system,_ATPase_component	2896667842	Ga0263518_01_517760_518446	putative_ABC_transport_system_ATP-binding_protein	2896667277	Enterococcus_faecium_16-346	517760	518446
COG1136	M	ABC-type_lipoprotein_export_system,_ATPase_component	2896668243	Ga0263518_01_880746_881255	ABC-type_lipoprotein_export_system_ATPase_subunit	2896667277	Enterococcus_faecium_16-346	880746	881255
COG1141	C	Ferredoxin	2896667528	Ga0263518_01_225139_225360	ferredoxin	2896667277	Enterococcus_faecium_16-346	225139	225360
COG1144	C	Pyruvate:ferredoxin_oxidoreductase_or_related_2-oxoacid:ferredoxin_oxidoreductase,_delta_subunit<<>>COG1013	2896668086	Ga0263518_01_734198_737890	pyruvate-ferredoxin/flavodoxin_oxidoreductase	2896667277	Enterococcus_faecium_16-346	734198	737890
COG1154	H_I	Deoxyxylulose-5-phosphate_synthase	2896667915	Ga0263518_01_583254_585017	1-deoxy-D-xylulose-5-phosphate_synthase	2896667277	Enterococcus_faecium_16-346	583254	585017
COG1160	J	Predicted_GTPases	2896667534	Ga0263518_01_230787_232097	GTP-binding_protein	2896667277	Enterococcus_faecium_16-346	230787	232097
COG1161	J	Ribosome_biogenesis_GTPase_A	2896667561	Ga0263518_01_252956_253756	ribosome_biogenesis_GTPase_A	2896667277	Enterococcus_faecium_16-346	252956	253756
COG1161	J	Ribosome_biogenesis_GTPase_A	2896667341	Ga0263518_01_58445_59554	ribosome_biogenesis_GTPase_YqeH	2896667277	Enterococcus_faecium_16-346	58445	59554
COG1167	K_E	DNA-binding_transcriptional_regulator,_MocR_family,_contains_an_aminotransferase_domain	2896667653	Ga0263518_01_343841_344887	DNA-binding_transcriptional_MocR_family_regulator	2896667277	Enterococcus_faecium_16-346	343841	344887
COG1175	G	ABC-type_sugar_transport_system,_permease_component<<>>COG2314	2896667886	Ga0263518_01_555918_557219	arabinogalactan_oligomer/maltooligosaccharide_transport_system_permease_protein	2896667277	Enterococcus_faecium_16-346	555918	557219
COG1175	G	ABC-type_sugar_transport_system,_permease_component	2896667624	Ga0263518_01_312755_313642	multiple_sugar_transport_system_permease_protein	2896667277	Enterococcus_faecium_16-346	312755	313642
COG1175	G	ABC-type_sugar_transport_system,_permease_component	2896668038	Ga0263518_01_682258_683127	lactose/L-arabinose_transport_system_permease_protein	2896667277	Enterococcus_faecium_16-346	682258	683127
COG1175	G	ABC-type_sugar_transport_system,_permease_component	2896668260	Ga0263518_01_894537_895433	multiple_sugar_transport_system_permease_protein	2896667277	Enterococcus_faecium_16-346	894537	895433
COG1180	O	Pyruvate-formate_lyase-activating_enzyme	2896667577	Ga0263518_01_272596_273357	pyruvate_formate_lyase_activating_enzyme	2896667277	Enterococcus_faecium_16-346	272596	273357
COG1187	J	16S_rRNA_U516_pseudouridylate_synthase_RsuA_and_related_23S_rRNA_U2605,_pseudouridylate_synthases	2896667521	Ga0263518_01_218949_219281	16S_rRNA_U516_pseudouridylate_synthase_RsuA-like_enzyme	2896667277	Enterococcus_faecium_16-346	218949	219281
COG1187	J	16S_rRNA_U516_pseudouridylate_synthase_RsuA_and_related_23S_rRNA_U2605,_pseudouridylate_synthases	2896667522	Ga0263518_01_219272_219664	pseudouridine_synthase	2896667277	Enterococcus_faecium_16-346	219272	219664
COG1191	K	DNA-directed_RNA_polymerase_specialized_sigma_subunit	2896668195	Ga0263518_01_849786_850262	DNA-directed_RNA_polymerase_specialized_sigma_subunit	2896667277	Enterococcus_faecium_16-346	849786	850262
COG1194	L	Adenine-specific_DNA_glycosylase,_acts_on_AG_and_A-oxoG_pairs	2896667313	Ga0263518_01_31134_32312	A/G-specific_adenine_glycosylase	2896667277	Enterococcus_faecium_16-346	31134	32312
COG1196	D	Chromosome_segregation_ATPase	2896667599	Ga0263518_01_290551_291243	chromosome_segregation_ATPase	2896667277	Enterococcus_faecium_16-346	290551	291243
COG1199	L	Rad3-related_DNA_helicase	2896667690	Ga0263518_01_377284_379659	Rad3-related_DNA_helicase	2896667277	Enterococcus_faecium_16-346	377284	379659
COG1206	J	Folate-dependent_tRNA-U54_methylase_TrmFO/GidA	2896667565	Ga0263518_01_257649_258974	methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase	2896667277	Enterococcus_faecium_16-346	257649	258974
COG1214	J	tRNA_A37_threonylcarbamoyladenosine_modification_protein_TsaB	2896668149	Ga0263518_01_807160_808026	tRNA_threonylcarbamoyl_adenosine_modification_protein_YeaZ	2896667277	Enterococcus_faecium_16-346	807160	808026
COG1217	T	Predicted_membrane_GTPase_involved_in_stress_response	2896667661	Ga0263518_01_351896_353725	GTP-binding_protein	2896667277	Enterococcus_faecium_16-346	351896	353725
COG1219	O	ATP-dependent_protease_Clp,_ATPase_subunit	2896668074	Ga0263518_01_722277_723527	ATP-dependent_Clp_protease_ATP-binding_subunit_ClpX	2896667277	Enterococcus_faecium_16-346	722277	723527
COG1220	O	ATP-dependent_protease_HslVU_(ClpYQ),_ATPase_subunit	2896667568	Ga0263518_01_260676_262076	ATP-dependent_HslUV_protease_ATP-binding_subunit_HslU	2896667277	Enterococcus_faecium_16-346	260676	262076
COG1227	C	Inorganic_pyrophosphatase/exopolyphosphatase	2896667578	Ga0263518_01_273442_274368	manganese-dependent_inorganic_pyrophosphatase	2896667277	Enterococcus_faecium_16-346	273442	274368
COG1230	P	Co/Zn/Cd_efflux_system_component	2896667304	Ga0263518_01_22779_23678	cobalt-zinc-cadmium_efflux_system_protein	2896667277	Enterococcus_faecium_16-346	22779	23678
COG1234	J	Ribonuclease_BN,_tRNA_processing_enzyme	2896667738	Ga0263518_01_422668_423609	ribonuclease_Z	2896667277	Enterococcus_faecium_16-346	422668	423609
COG1246	E	N-acetylglutamate_synthase_or_related_acetyltransferase,_GNAT_family	2896667518	Ga0263518_01_217252_217623	riboflavin_biosynthesis_RibT_protein	2896667277	Enterococcus_faecium_16-346	217252	217623
COG1249	C	Pyruvate/2-oxoglutarate_dehydrogenase_complex,_dihydrolipoamide_dehydrogenase_(E3)_component_or_related_enzyme	2896667591	Ga0263518_01_285591_285998	pyruvate/2-oxoglutarate_dehydrogenase_complex_dihydrolipoamide_dehydrogenase_(E3)_component	2896667277	Enterococcus_faecium_16-346	285591	285998
COG1249	C	Pyruvate/2-oxoglutarate_dehydrogenase_complex,_dihydrolipoamide_dehydrogenase_(E3)_component_or_related_enzyme	2896667590	Ga0263518_01_284677_285594	pyruvate/2-oxoglutarate_dehydrogenase_complex_dihydrolipoamide_dehydrogenase_(E3)_component	2896667277	Enterococcus_faecium_16-346	284677	285594
COG1249	C	Pyruvate/2-oxoglutarate_dehydrogenase_complex,_dihydrolipoamide_dehydrogenase_(E3)_component_or_related_enzyme	2896667658	Ga0263518_01_349409_350518	dihydrolipoamide_dehydrogenase	2896667277	Enterococcus_faecium_16-346	349409	350518
COG1249	C	Pyruvate/2-oxoglutarate_dehydrogenase_complex,_dihydrolipoamide_dehydrogenase_(E3)_component_or_related_enzyme	2896667657	Ga0263518_01_349113_349412	dihydrolipoamide_dehydrogenase	2896667277	Enterococcus_faecium_16-346	349113	349412
COG1253	R	Hemolysin_or_related_protein,_contains_CBS_domains	2896667317	Ga0263518_01_34839_36215	putative_hemolysin	2896667277	Enterococcus_faecium_16-346	34839	36215
COG1263	G	Phosphotransferase_system_IIC_components,_glucose/maltose/N-acetylglucosamine-specific<<>>COG1264	2896667392	Ga0263518_01_101810_103222	PTS_system_N-acetylglucosamine-specific_IIC_component	2896667277	Enterococcus_faecium_16-346	101810	103222
COG1263	G	Phosphotransferase_system_IIC_components,_glucose/maltose/N-acetylglucosamine-specific	2896668274	Ga0263518_01_905459_906961	PTS_system_glucose-specific_IIC_component	2896667277	Enterococcus_faecium_16-346	905459	906961
COG1266	O	Membrane_protease_YdiL,_CAAX_protease_family	2896667968	Ga0263518_01_623460_624299	membrane_protease_YdiL_(CAAX_protease_family)	2896667277	Enterococcus_faecium_16-346	623460	624299
COG1272	U	Predicted_membrane_channel-forming_protein_YqfA,_hemolysin_III_family	2896667549	Ga0263518_01_245450_246103	hemolysin_III	2896667277	Enterococcus_faecium_16-346	245450	246103
COG1278	K	Cold_shock_protein,_CspA_family	2896667991	Ga0263518_01_638639_638836	CspA_family_cold_shock_protein	2896667277	Enterococcus_faecium_16-346	638639	638836
COG1278	K	Cold_shock_protein,_CspA_family	2896667307	Ga0263518_01_25023_25223	CspA_family_cold_shock_protein	2896667277	Enterococcus_faecium_16-346	25023	25223
COG1278	K	Cold_shock_protein,_CspA_family	2896667949	Ga0263518_01_606761_606961	CspA_family_cold_shock_protein	2896667277	Enterococcus_faecium_16-346	606761	606961
COG1278	K	Cold_shock_protein,_CspA_family	2896667785	Ga0263518_01_463379_463612	CspA_family_cold_shock_protein	2896667277	Enterococcus_faecium_16-346	463379	463612
COG1284	S	Uncharacterized_membrane-anchored_protein_YitT,_contains_DUF161_and_DUF2179_domains	2896667889	Ga0263518_01_560882_561730	uncharacterized_membrane-anchored_protein_YitT_(DUF2179_family)	2896667277	Enterococcus_faecium_16-346	560882	561730
COG1284	S	Uncharacterized_membrane-anchored_protein_YitT,_contains_DUF161_and_DUF2179_domains	2896667540	Ga0263518_01_235823_236698	uncharacterized_membrane-anchored_protein_YitT_(DUF2179_family)	2896667277	Enterococcus_faecium_16-346	235823	236698
COG1284	S	Uncharacterized_membrane-anchored_protein_YitT,_contains_DUF161_and_DUF2179_domains	2896667692	Ga0263518_01_380480_381298	uncharacterized_membrane-anchored_protein_YitT_(DUF2179_family)	2896667277	Enterococcus_faecium_16-346	380480	381298
COG1284	S	Uncharacterized_membrane-anchored_protein_YitT,_contains_DUF161_and_DUF2179_domains	2896667586	Ga0263518_01_280685_281353	uncharacterized_membrane-anchored_protein_YitT_(DUF2179_family)	2896667277	Enterococcus_faecium_16-346	280685	281353
COG1288	R	Uncharacterized_membrane_protein_YfcC,_ion_transporter_superfamily	2896667525	Ga0263518_01_220983_222506	uncharacterized_ion_transporter_superfamily_protein_YfcC	2896667277	Enterococcus_faecium_16-346	220983	222506
COG1293	J_O	Predicted_component_of_the_ribosome_quality_control_(RQC)_complex,_YloA/Tae2_family,_contains_fibronectin-binding_(FbpA)_and_DUF814_domains	2896667810	Ga0263518_01_483483_484217	predicted_ribosome_quality_control_(RQC)_complex_YloA/Tae2_family_protein	2896667277	Enterococcus_faecium_16-346	483483	484217
COG1293	J_O	Predicted_component_of_the_ribosome_quality_control_(RQC)_complex,_YloA/Tae2_family,_contains_fibronectin-binding_(FbpA)_and_DUF814_domains	2896667809	Ga0263518_01_482690_483562	predicted_ribosome_quality_control_(RQC)_complex_YloA/Tae2_family_protein	2896667277	Enterococcus_faecium_16-346	482690	483562
COG1296	E	Predicted_branched-chain_amino_acid_permease_(azaleucine_resistance)	2896667859	Ga0263518_01_536275_537054	4-azaleucine_resistance_transporter_AzlC	2896667277	Enterococcus_faecium_16-346	536275	537054
COG1299	G	Phosphotransferase_system,_fructose-specific_IIC_component<<>>COG1445	2896668067	Ga0263518_01_715926_717857	PTS_system_fructose-specific_IIC_component	2896667277	Enterococcus_faecium_16-346	715926	717857
COG1302	S	Uncharacterized_conserved_protein_YloU,_alkaline_shock_protein_(Asp23)_family	2896667932	Ga0263518_01_595951_596853	uncharacterized_alkaline_shock_family_protein_YloU	2896667277	Enterococcus_faecium_16-346	595951	596853
COG1302	S	Uncharacterized_conserved_protein_YloU,_alkaline_shock_protein_(Asp23)_family	2896667924	Ga0263518_01_591138_591695	uncharacterized_alkaline_shock_family_protein_YloU	2896667277	Enterococcus_faecium_16-346	591138	591695
COG1307	I	Fatty_acid-binding_protein_DegV_(function_unknown)	2896667550	Ga0263518_01_246235_247077	DegV_family_protein_with_EDD_domain	2896667277	Enterococcus_faecium_16-346	246235	247077
COG1307	I	Fatty_acid-binding_protein_DegV_(function_unknown)	2896667855	Ga0263518_01_533107_533955	DegV_family_protein_with_EDD_domain	2896667277	Enterococcus_faecium_16-346	533107	533955
COG1309	K	DNA-binding_transcriptional_regulator,_AcrR_family	2896668220	Ga0263518_01_862444_863010	AcrR_family_transcriptional_regulator	2896667277	Enterococcus_faecium_16-346	862444	863010
COG1309	K	DNA-binding_transcriptional_regulator,_AcrR_family	2896667841	Ga0263518_01_517105_517701	AcrR_family_transcriptional_regulator	2896667277	Enterococcus_faecium_16-346	517105	517701
