COG_	Cat	Gene_ID	Locus_Tag	Gene_Product_Name	Genome_ID	Genome_Name	Chromosome	Start_Coord	End_Coord	Gene_Description
COG1288	R	8050122577	Ga0611941_002_100751_102202	uncharacterized_ion_transporter_superfamily_protein_YfcC	8050121573	Enterococcus_faecalis_Wae12b		100751	102202	Uncharacterized_membrane_protein_YfcC,_ion_transporter_superfamily
COG1288	R	8050124285	Ga0611941_012_10171_10521	uncharacterized_ion_transporter_superfamily_protein_YfcC	8050121573	Enterococcus_faecalis_Wae12b		10171	10521	Uncharacterized_membrane_protein_YfcC,_ion_transporter_superfamily
COG1293	J_O	8050122804	Ga0611941_003_66785_68497	predicted_ribosome_quality_control_(RQC)_complex_YloA/Tae2_family_protein	8050121573	Enterococcus_faecalis_Wae12b		66785	68497	Predicted_component_of_the_ribosome_quality_control_(RQC)_complex,_YloA/Tae2_family,_contains_fibronectin-binding_(FbpA)_and_DUF814_domains
COG1294	C	8050124741	Ga0611941_081_85_291	cytochrome_bd-type_quinol_oxidase_subunit_2	8050121573	Enterococcus_faecalis_Wae12b		85	291	Cytochrome_bd-type_quinol_oxidase,_subunit_2
COG1294	C	8050121946	Ga0611941_001_412855_413868	cytochrome_d_ubiquinol_oxidase_subunit_II	8050121573	Enterococcus_faecalis_Wae12b		412855	413868	Cytochrome_bd-type_quinol_oxidase,_subunit_2
COG1295	S	8050121873	Ga0611941_001_328290_329198	membrane_protein	8050121573	Enterococcus_faecalis_Wae12b		328290	329198	Uncharacterized_membrane_protein,_BrkB/YihY/UPF0761_family_(not_an_RNase)
COG1296	E	8050121679	Ga0611941_001_109803_110510	4-azaleucine_resistance_transporter_AzlC	8050121573	Enterococcus_faecalis_Wae12b		109803	110510	Predicted_branched-chain_amino_acid_permease_(azaleucine_resistance)
COG1299	G	8050122588	Ga0611941_002_111793_112899	fructose-specific_phosphotransferase_system_IIC_component	8050121573	Enterococcus_faecalis_Wae12b		111793	112899	Phosphotransferase_system,_fructose-specific_IIC_component
COG1301	C	8050123579	Ga0611941_006_89456_90676	proton_glutamate_symport_protein	8050121573	Enterococcus_faecalis_Wae12b		89456	90676	Na+/H+-dicarboxylate_symporter
COG1301	C	8050124392	Ga0611941_013_50142_51530	Na+/H+-dicarboxylate_symporter	8050121573	Enterococcus_faecalis_Wae12b		50142	51530	Na+/H+-dicarboxylate_symporter
COG1302	S	8050123883	Ga0611941_008_81925_82356	uncharacterized_alkaline_shock_family_protein_YloU	8050121573	Enterococcus_faecalis_Wae12b		81925	82356	Uncharacterized_conserved_protein_YloU,_alkaline_shock_protein_(Asp23)_family
COG1302	S	8050123101	Ga0611941_004_87475_87837	uncharacterized_alkaline_shock_family_protein_YloU	8050121573	Enterococcus_faecalis_Wae12b		87475	87837	Uncharacterized_conserved_protein_YloU,_alkaline_shock_protein_(Asp23)_family
COG1302	S	8050122603	Ga0611941_002_134300_134860	uncharacterized_alkaline_shock_family_protein_YloU	8050121573	Enterococcus_faecalis_Wae12b		134300	134860	Uncharacterized_conserved_protein_YloU,_alkaline_shock_protein_(Asp23)_family
COG1302	S	8050122604	Ga0611941_002_134919_135431	uncharacterized_alkaline_shock_family_protein_YloU	8050121573	Enterococcus_faecalis_Wae12b		134919	135431	Uncharacterized_conserved_protein_YloU,_alkaline_shock_protein_(Asp23)_family
COG1302	S	8050123674	Ga0611941_007_8172_8750	uncharacterized_alkaline_shock_family_protein_YloU	8050121573	Enterococcus_faecalis_Wae12b		8172	8750	Uncharacterized_conserved_protein_YloU,_alkaline_shock_protein_(Asp23)_family
COG1304	C_I_R	8050124292	Ga0611941_012_17521_18564	isopentenyl-diphosphate_delta-isomerase	8050121573	Enterococcus_faecalis_Wae12b		17521	18564	FMN-dependent_dehydrogenase,_includes_L-lactate_dehydrogenase_and_type_II_isopentenyl_diphosphate_isomerase
COG1305	O	8050122420	Ga0611941_001_889699_891075	transglutaminase-like_putative_cysteine_protease	8050121573	Enterococcus_faecalis_Wae12b		889699	891075	Transglutaminase-like_enzyme,_putative_cysteine_protease
COG1307	I	8050122860	Ga0611941_003_127449_128309	DegV_family_protein_with_EDD_domain	8050121573	Enterococcus_faecalis_Wae12b		127449	128309	Fatty_acid-binding_protein_DegV_(function_unknown)
COG1307	I	8050122367	Ga0611941_001_833743_834591	DegV_family_protein_with_EDD_domain	8050121573	Enterococcus_faecalis_Wae12b		833743	834591	Fatty_acid-binding_protein_DegV_(function_unknown)
COG1307	I	8050122258	Ga0611941_001_721691_722533	DegV_family_protein_with_EDD_domain	8050121573	Enterococcus_faecalis_Wae12b		721691	722533	Fatty_acid-binding_protein_DegV_(function_unknown)
COG1307	I	8050122659	Ga0611941_002_194690_195559	DegV_family_protein_with_EDD_domain	8050121573	Enterococcus_faecalis_Wae12b		194690	195559	Fatty_acid-binding_protein_DegV_(function_unknown)
COG1309	K	8050124221	Ga0611941_011_49081_49686	AcrR_family_transcriptional_regulator	8050121573	Enterococcus_faecalis_Wae12b		49081	49686	DNA-binding_transcriptional_regulator,_AcrR_family
COG1309	K	8050122405	Ga0611941_001_869183_869722	AcrR_family_transcriptional_regulator	8050121573	Enterococcus_faecalis_Wae12b		869183	869722	DNA-binding_transcriptional_regulator,_AcrR_family
COG1309	K	8050123044	Ga0611941_004_28557_29126	probable_dihydroxyacetone_kinase_regulator	8050121573	Enterococcus_faecalis_Wae12b		28557	29126	DNA-binding_transcriptional_regulator,_AcrR_family
COG1309	K	8050123997	Ga0611941_009_53172_53780	AcrR_family_transcriptional_regulator	8050121573	Enterococcus_faecalis_Wae12b		53172	53780	DNA-binding_transcriptional_regulator,_AcrR_family
COG1309	K	8050123669	Ga0611941_007_4721_5365	AcrR_family_transcriptional_regulator	8050121573	Enterococcus_faecalis_Wae12b		4721	5365	DNA-binding_transcriptional_regulator,_AcrR_family
COG1309	K	8050124631	Ga0611941_019_3967_4485	AcrR_family_transcriptional_regulator	8050121573	Enterococcus_faecalis_Wae12b		3967	4485	DNA-binding_transcriptional_regulator,_AcrR_family
COG1309	K	8050121869	Ga0611941_001_325614_326186	AcrR_family_transcriptional_regulator	8050121573	Enterococcus_faecalis_Wae12b		325614	326186	DNA-binding_transcriptional_regulator,_AcrR_family
COG1309	K	8050121941	Ga0611941_001_406450_407019	AcrR_family_transcriptional_regulator	8050121573	Enterococcus_faecalis_Wae12b		406450	407019	DNA-binding_transcriptional_regulator,_AcrR_family
COG1309	K	8050124218	Ga0611941_011_44135_44797	TetR/AcrR_family_tetracycline_transcriptional_repressor	8050121573	Enterococcus_faecalis_Wae12b		44135	44797	DNA-binding_transcriptional_regulator,_AcrR_family
COG1309	K	8050123668	Ga0611941_007_4090_4713	AcrR_family_transcriptional_regulator	8050121573	Enterococcus_faecalis_Wae12b		4090	4713	DNA-binding_transcriptional_regulator,_AcrR_family
COG1309	K	8050121632	Ga0611941_001_57752_58429	AcrR_family_transcriptional_regulator	8050121573	Enterococcus_faecalis_Wae12b		57752	58429	DNA-binding_transcriptional_regulator,_AcrR_family
COG1312	G	8050123120	Ga0611941_004_104965_106038	mannonate_dehydratase	8050121573	Enterococcus_faecalis_Wae12b		104965	106038	D-mannonate_dehydratase
COG1314	U	8050123948	Ga0611941_009_8010_8102	preprotein_translocase_subunit_SecG	8050121573	Enterococcus_faecalis_Wae12b		8010	8102	Preprotein_translocase_subunit_SecG
COG1314	U	8050121610	Ga0611941_001_36904_37140	preprotein_translocase_subunit_SecG	8050121573	Enterococcus_faecalis_Wae12b		36904	37140	Preprotein_translocase_subunit_SecG
COG1316	M	8050123457	Ga0611941_005_151109_152233	LCP_family_protein_required_for_cell_wall_assembly	8050121573	Enterococcus_faecalis_Wae12b		151109	152233	Anionic_cell_wall_polymer_biosynthesis_enzyme,__LytR-Cps2A-Psr_(LCP)_family
COG1316	M	8050123505	Ga0611941_006_14198_15406	LCP_family_protein_required_for_cell_wall_assembly	8050121573	Enterococcus_faecalis_Wae12b		14198	15406	Anionic_cell_wall_polymer_biosynthesis_enzyme,__LytR-Cps2A-Psr_(LCP)_family
COG1316	M	8050123220	Ga0611941_004_210313_211929	LCP_family_protein_required_for_cell_wall_assembly	8050121573	Enterococcus_faecalis_Wae12b		210313	211929	Anionic_cell_wall_polymer_biosynthesis_enzyme,__LytR-Cps2A-Psr_(LCP)_family<<>>COG0671
COG1316	M	8050122840	Ga0611941_003_107294_108205	LCP_family_protein_required_for_cell_wall_assembly	8050121573	Enterococcus_faecalis_Wae12b		107294	108205	Anionic_cell_wall_polymer_biosynthesis_enzyme,__LytR-Cps2A-Psr_(LCP)_family
COG1316	M	8050122368	Ga0611941_001_834667_835839	LCP_family_protein_required_for_cell_wall_assembly	8050121573	Enterococcus_faecalis_Wae12b		834667	835839	Anionic_cell_wall_polymer_biosynthesis_enzyme,__LytR-Cps2A-Psr_(LCP)_family
COG1321	K	8050123854	Ga0611941_008_52738_53406	DtxR_family_Mn-dependent_transcriptional_regulator	8050121573	Enterococcus_faecalis_Wae12b		52738	53406	Mn-dependent_transcriptional_regulator,_DtxR_family
COG1321	K	8050124629	Ga0611941_019_3337_3570	Mn-dependent_DtxR_family_transcriptional_regulator	8050121573	Enterococcus_faecalis_Wae12b		3337	3570	Mn-dependent_transcriptional_regulator,_DtxR_family
COG1321	K	8050124509	Ga0611941_016_5333_5575	Mn-dependent_DtxR_family_transcriptional_regulator	8050121573	Enterococcus_faecalis_Wae12b		5333	5575	Mn-dependent_transcriptional_regulator,_DtxR_family
COG1323	J	8050123299	Ga0611941_005_18661_19839	predicted_nucleotidyltransferase	8050121573	Enterococcus_faecalis_Wae12b		18661	19839	Predicted_nucleotidyltransferase
COG1327	K	8050124310	Ga0611941_012_39785_40267	transcriptional_repressor_NrdR	8050121573	Enterococcus_faecalis_Wae12b		39785	40267	Transcriptional_regulator_NrdR,_contains_Zn-ribbon_and_ATP-cone_domains
COG1328	F	8050124767	Ga0611941_104_1_264	anaerobic_ribonucleoside-triphosphate_reductase	8050121573	Enterococcus_faecalis_Wae12b		1	264	Anaerobic_ribonucleoside-triphosphate_reductase
COG1328	F	8050123412	Ga0611941_005_104026_106209	anaerobic_ribonucleoside-triphosphate_reductase	8050121573	Enterococcus_faecalis_Wae12b		104026	106209	Anaerobic_ribonucleoside-triphosphate_reductase
COG1335	H_R	8050123173	Ga0611941_004_162160_162705	nicotinamidase-related_amidase	8050121573	Enterococcus_faecalis_Wae12b		162160	162705	Nicotinamidase-related_amidase
COG1335	H_R	8050123077	Ga0611941_004_62411_62911	nicotinamidase-related_amidase	8050121573	Enterococcus_faecalis_Wae12b		62411	62911	Nicotinamidase-related_amidase
COG1346	M	8050123174	Ga0611941_004_162919_163602	holin-like_protein_LrgB	8050121573	Enterococcus_faecalis_Wae12b		162919	163602	Putative_effector_of_murein_hydrolase
COG1349	K_G	8050123722	Ga0611941_007_49204_49965	DeoR/GlpR_family_transcriptional_regulator_of_sugar_metabolism	8050121573	Enterococcus_faecalis_Wae12b		49204	49965	DNA-binding_transcriptional_regulator_of_sugar_metabolism,_DeoR/GlpR_family
COG1349	K_G	8050122099	Ga0611941_001_554412_555164	DeoR_family_lactose_phosphotransferase_system_repressor	8050121573	Enterococcus_faecalis_Wae12b		554412	555164	DNA-binding_transcriptional_regulator_of_sugar_metabolism,_DeoR/GlpR_family
COG1349	K_G	8050122925	Ga0611941_003_187805_188569	DeoR/GlpR_family_transcriptional_regulator_of_sugar_metabolism	8050121573	Enterococcus_faecalis_Wae12b		187805	188569	DNA-binding_transcriptional_regulator_of_sugar_metabolism,_DeoR/GlpR_family
COG1349	K_G	8050123783	Ga0611941_007_116027_116779	DeoR_family_fructose_operon_transcriptional_repressor	8050121573	Enterococcus_faecalis_Wae12b		116027	116779	DNA-binding_transcriptional_regulator_of_sugar_metabolism,_DeoR/GlpR_family
COG1354	L	8050122399	Ga0611941_001_863558_864343	segregation_and_condensation_protein_A	8050121573	Enterococcus_faecalis_Wae12b		863558	864343	Chromatin_segregation_and_condensation_protein_Rec8/ScpA/Scc1,_kleisin_family
COG1357	S	8050124288	Ga0611941_012_13584_13946	uncharacterized_protein_YjbI_with_pentapeptide_repeats	8050121573	Enterococcus_faecalis_Wae12b		13584	13946	Uncharacterized_protein_YjbI,_contains_pentapeptide_repeats
COG1357	S	8050124504	Ga0611941_016_2_1594	surface_protein	8050121573	Enterococcus_faecalis_Wae12b		2	1594	Uncharacterized_protein_YjbI,_contains_pentapeptide_repeats
COG1358	J	8050122782	Ga0611941_003_44167_44472	ribosomal_protein_L7Ae-like_RNA_K-turn-binding_protein	8050121573	Enterococcus_faecalis_Wae12b		44167	44472	Ribosomal_protein_L7Ae_or_related_RNA_K-turn-binding_protein
COG1359	C	8050123836	Ga0611941_008_37271_37603	quinol_monooxygenase_YgiN	8050121573	Enterococcus_faecalis_Wae12b		37271	37603	Quinol_monooxygenase_YgiN
COG1363	G_E	8050123439	Ga0611941_005_131794_132897	putative_aminopeptidase_FrvX	8050121573	Enterococcus_faecalis_Wae12b		131794	132897	Putative_aminopeptidase_FrvX
COG1363	G_E	8050123420	Ga0611941_005_114315_115397	putative_aminopeptidase_FrvX	8050121573	Enterococcus_faecalis_Wae12b		114315	115397	Putative_aminopeptidase_FrvX
COG1363	G_E	8050123024	Ga0611941_004_11738_12814	glutamyl_aminopeptidase	8050121573	Enterococcus_faecalis_Wae12b		11738	12814	Putative_aminopeptidase_FrvX
COG1368	M	8050122790	Ga0611941_003_53885_55993	lipoteichoic_acid_synthase	8050121573	Enterococcus_faecalis_Wae12b		53885	55993	Phosphoglycerol_transferase_MdoB_or_a_related_enzyme_of_AlkP_superfamily
COG1368	M	8050122054	Ga0611941_001_506621_508456	phosphoglycerol_transferase_MdoB-like_AlkP_superfamily_enzyme	8050121573	Enterococcus_faecalis_Wae12b		506621	508456	Phosphoglycerol_transferase_MdoB_or_a_related_enzyme_of_AlkP_superfamily
COG1368	M	8050122137	Ga0611941_001_599397_601457	lipoteichoic_acid_synthase	8050121573	Enterococcus_faecalis_Wae12b		599397	601457	Phosphoglycerol_transferase_MdoB_or_a_related_enzyme_of_AlkP_superfamily
COG1378	K	8050123685	Ga0611941_007_18300_19100	sugar-specific_transcriptional_regulator_TrmB	8050121573	Enterococcus_faecalis_Wae12b		18300	19100	Sugar-specific_transcriptional_regulator_TrmB
COG1380	R	8050123175	Ga0611941_004_163599_164018	holin-like_protein	8050121573	Enterococcus_faecalis_Wae12b		163599	164018	Putative_effector_of_murein_hydrolase_LrgA,_UPF0299_family
COG1381	L	8050121778	Ga0611941_001_215947_216741	DNA_repair_protein_RecO_(recombination_protein_O)	8050121573	Enterococcus_faecalis_Wae12b		215947	216741	Recombinational_DNA_repair_protein_(RecF_pathway)
COG1382	O	8050122600	Ga0611941_002_132232_132411	chaperonin_cofactor_prefoldin	8050121573	Enterococcus_faecalis_Wae12b		132232	132411	Prefoldin,_chaperonin_cofactor
COG1385	J	8050122028	Ga0611941_001_478540_479292	16S_rRNA_(uracil1498-N3)-methyltransferase	8050121573	Enterococcus_faecalis_Wae12b		478540	479292	16S_rRNA_U1498_N3-methylase_RsmE
COG1386	K	8050122398	Ga0611941_001_862956_863561	segregation_and_condensation_protein_B	8050121573	Enterococcus_faecalis_Wae12b		862956	863561	Chromosome_segregation_and_condensation_protein_ScpB
COG1388	M	8050123366	Ga0611941_005_64909_66210	LysM_repeat_protein	8050121573	Enterococcus_faecalis_Wae12b		64909	66210	LysM_repeat
COG1388	M	8050124229	Ga0611941_011_56004_58217	LysM_repeat_protein	8050121573	Enterococcus_faecalis_Wae12b		56004	58217	LysM_repeat
COG1388	M	8050122010	Ga0611941_001_464987_466246	LysM_repeat_protein	8050121573	Enterococcus_faecalis_Wae12b		464987	466246	LysM_repeat
COG1388	M	8050122771	Ga0611941_003_34400_35260	LysM_repeat_protein	8050121573	Enterococcus_faecalis_Wae12b		34400	35260	LysM_repeat
COG1388	M	8050123527	Ga0611941_006_35700_36299	LysM_repeat_protein	8050121573	Enterococcus_faecalis_Wae12b		35700	36299	LysM_repeat
COG1390	C	8050122436	Ga0611941_001_906549_907130	V/A-type_H+-transporting_ATPase_subunit_E	8050121573	Enterococcus_faecalis_Wae12b		906549	907130	Archaeal/vacuolar-type_H+-ATPase_subunit_E/Vma4
COG1392	P	8050121747	Ga0611941_001_185920_186543	uncharacterized_protein_Yka_(UPF0111/DUF47_family)	8050121573	Enterococcus_faecalis_Wae12b		185920	186543	Uncharacterized_conserved_protein_YkaA,_distantly_related_to_PhoU,_UPF0111/DUF47_family
COG1393	P	8050123481	Ga0611941_005_178469_178867	regulatory_protein_spx	8050121573	Enterococcus_faecalis_Wae12b		178469	178867	Arsenate_reductase_and_related_proteins,_glutaredoxin_family
COG1393	P	8050121686	Ga0611941_001_121643_122002	arsenate_reductase	8050121573	Enterococcus_faecalis_Wae12b		121643	122002	Arsenate_reductase_and_related_proteins,_glutaredoxin_family
COG1393	P	8050122127	Ga0611941_001_581743_587343	alpha-glucosidase_(family_GH31_glycosyl_hydrolase)/arsenate_reductase-like_glutaredoxin_family_protein	8050121573	Enterococcus_faecalis_Wae12b		581743	587343	Arsenate_reductase_and_related_proteins,_glutaredoxin_family<<>>COG1501
COG1394	C	8050122431	Ga0611941_001_901422_902057	V/A-type_H+-transporting_ATPase_subunit_D	8050121573	Enterococcus_faecalis_Wae12b		901422	902057	Archaeal/vacuolar-type_H+-ATPase_subunit_D/Vma8
COG1396	K	8050124107	Ga0611941_010_42191_42577	transcriptional_regulator_with_XRE-family_HTH_domain	8050121573	Enterococcus_faecalis_Wae12b		42191	42577	Transcriptional_regulator,_contains_XRE-family_HTH_domain
COG1396	K	8050122701	Ga0611941_002_242756_242968	transcriptional_regulator_with_XRE-family_HTH_domain	8050121573	Enterococcus_faecalis_Wae12b		242756	242968	Transcriptional_regulator,_contains_XRE-family_HTH_domain
COG1396	K	8050122697	Ga0611941_002_238880_239608	transcriptional_regulator_with_XRE-family_HTH_domain	8050121573	Enterococcus_faecalis_Wae12b		238880	239608	Transcriptional_regulator,_contains_XRE-family_HTH_domain
COG1396	K	8050124401	Ga0611941_014_6691_7560	Rgg/GadR/MutR_family_transcriptional_activator	8050121573	Enterococcus_faecalis_Wae12b		6691	7560	Transcriptional_regulator,_contains_XRE-family_HTH_domain
COG1396	K	8050121680	Ga0611941_001_110724_111275	transcriptional_regulator_with_XRE-family_HTH_domain	8050121573	Enterococcus_faecalis_Wae12b		110724	111275	Transcriptional_regulator,_contains_XRE-family_HTH_domain
COG1396	K	8050124317	Ga0611941_012_49618_50316	transcriptional_regulator_with_XRE-family_HTH_domain	8050121573	Enterococcus_faecalis_Wae12b		49618	50316	Transcriptional_regulator,_contains_XRE-family_HTH_domain
COG1396	K	8050122777	Ga0611941_003_40008_40490	transcriptional_regulator_with_XRE-family_HTH_domain	8050121573	Enterococcus_faecalis_Wae12b		40008	40490	Transcriptional_regulator,_contains_XRE-family_HTH_domain
COG1396	K	8050121719	Ga0611941_001_155098_155421	transcriptional_regulator_with_XRE-family_HTH_domain	8050121573	Enterococcus_faecalis_Wae12b		155098	155421	Transcriptional_regulator,_contains_XRE-family_HTH_domain
COG1396	K	8050122340	Ga0611941_001_804331_805176	transcriptional_regulator_with_XRE-family_HTH_domain	8050121573	Enterococcus_faecalis_Wae12b		804331	805176	Transcriptional_regulator,_contains_XRE-family_HTH_domain
COG1396	K	8050121966	Ga0611941_001_436227_436559	transcriptional_regulator_with_XRE-family_HTH_domain	8050121573	Enterococcus_faecalis_Wae12b		436227	436559	Transcriptional_regulator,_contains_XRE-family_HTH_domain
COG1396	K	8050121581	Ga0611941_001_7009_7551	transcriptional_regulator_with_XRE-family_HTH_domain	8050121573	Enterococcus_faecalis_Wae12b		7009	7551	Transcriptional_regulator,_contains_XRE-family_HTH_domain
COG1396	K	8050122700	Ga0611941_002_242292_242627	transcriptional_regulator_with_XRE-family_HTH_domain	8050121573	Enterococcus_faecalis_Wae12b		242292	242627	Transcriptional_regulator,_contains_XRE-family_HTH_domain
COG1396	K	8050123314	Ga0611941_005_34513_34860	transcriptional_regulator_with_XRE-family_HTH_domain	8050121573	Enterococcus_faecalis_Wae12b		34513	34860	Transcriptional_regulator,_contains_XRE-family_HTH_domain
COG1396	K	8050122828	Ga0611941_003_93788_94657	transcriptional_regulator_with_XRE-family_HTH_domain	8050121573	Enterococcus_faecalis_Wae12b		93788	94657	Transcriptional_regulator,_contains_XRE-family_HTH_domain
COG1396	K	8050123985	Ga0611941_009_43255_44082	transcriptional_regulator_with_XRE-family_HTH_domain	8050121573	Enterococcus_faecalis_Wae12b		43255	44082	Transcriptional_regulator,_contains_XRE-family_HTH_domain
COG1396	K	8050123315	Ga0611941_005_35105_35299	transcriptional_regulator_with_XRE-family_HTH_domain	8050121573	Enterococcus_faecalis_Wae12b		35105	35299	Transcriptional_regulator,_contains_XRE-family_HTH_domain
COG1396	K	8050124041	Ga0611941_009_105432_105782	transcriptional_regulator_with_XRE-family_HTH_domain	8050121573	Enterococcus_faecalis_Wae12b		105432	105782	Transcriptional_regulator,_contains_XRE-family_HTH_domain
COG1396	K	8050121967	Ga0611941_001_436871_437047	transcriptional_regulator_with_XRE-family_HTH_domain	8050121573	Enterococcus_faecalis_Wae12b		436871	437047	Transcriptional_regulator,_contains_XRE-family_HTH_domain
COG1396	K	8050122609	Ga0611941_002_138098_139015	transcriptional_regulator_with_XRE-family_HTH_domain	8050121573	Enterococcus_faecalis_Wae12b		138098	139015	Transcriptional_regulator,_contains_XRE-family_HTH_domain
COG1396	K	8050122846	Ga0611941_003_114756_115604	transcriptional_regulator_with_XRE-family_HTH_domain	8050121573	Enterococcus_faecalis_Wae12b		114756	115604	Transcriptional_regulator,_contains_XRE-family_HTH_domain
COG1399	J	8050123812	Ga0611941_008_4785_5354	uncharacterized_protein	8050121573	Enterococcus_faecalis_Wae12b		4785	5354	Uncharacterized_metal-binding_protein_YceD,_DUF177_family
COG1408	R	8050122821	Ga0611941_003_87048_87872	predicted_MPP_superfamily_phosphohydrolase	8050121573	Enterococcus_faecalis_Wae12b		87048	87872	Predicted_phosphohydrolase,_MPP_superfamily
COG1408	R	8050123886	Ga0611941_008_84259_85074	predicted_MPP_superfamily_phosphohydrolase	8050121573	Enterococcus_faecalis_Wae12b		84259	85074	Predicted_phosphohydrolase,_MPP_superfamily
COG1414	K	8050123546	Ga0611941_006_53741_54493	IclR_family_KDG_regulon_transcriptional_repressor	8050121573	Enterococcus_faecalis_Wae12b		53741	54493	DNA-binding_transcriptional_regulator,_IclR_family
COG1416	P	8050122120	Ga0611941_001_573229_574686	intracellular_sulfur_oxidation_DsrE/DsrF_family_protein	8050121573	Enterococcus_faecalis_Wae12b		573229	574686	Intracellular_sulfur_oxidation_protein,_DsrE/DsrF_family
COG1418	J_R	8050123153	Ga0611941_004_138529_140085	ribonuclease_Y	8050121573	Enterococcus_faecalis_Wae12b		138529	140085	HD_superfamily_phosphodieaserase,_includes_HD_domain_of_RNase_Y<<>>COG2811
COG1418	J_R	8050121718	Ga0611941_001_154517_155017	uncharacterized_protein	8050121573	Enterococcus_faecalis_Wae12b		154517	155017	HD_superfamily_phosphodieaserase,_includes_HD_domain_of_RNase_Y
COG1418	J_R	8050123631	Ga0611941_006_143845_144519	uncharacterized_protein	8050121573	Enterococcus_faecalis_Wae12b		143845	144519	HD_superfamily_phosphodieaserase,_includes_HD_domain_of_RNase_Y
COG1418	J_R	8050122885	Ga0611941_003_149791_150474	HD_superfamily_phosphodiesterase	8050121573	Enterococcus_faecalis_Wae12b		149791	150474	HD_superfamily_phosphodieaserase,_includes_HD_domain_of_RNase_Y
COG1420	K	8050123974	Ga0611941_009_32481_33524	heat-inducible_transcriptional_repressor	8050121573	Enterococcus_faecalis_Wae12b		32481	33524	Transcriptional_regulator_of_heat_shock_response
COG1422	M	8050122366	Ga0611941_001_833355_833549	uncharacterized_membrane_protein_(DUF106_family)	8050121573	Enterococcus_faecalis_Wae12b		833355	833549	Uncharacterized_archaeal_membrane_protein,_DUF106_family,_distantly_related_to_YidC/Oxa1
COG1426	D	8050123131	Ga0611941_004_116288_117154	cytoskeletal_protein_RodZ	8050121573	Enterococcus_faecalis_Wae12b		116288	117154	Cytoskeletal_protein_RodZ,_contains_Xre-like_HTH_and_DUF4115_domains
COG1426	D	8050122390	Ga0611941_001_856185_856811	cytoskeletal_protein_RodZ	8050121573	Enterococcus_faecalis_Wae12b		856185	856811	Cytoskeletal_protein_RodZ,_contains_Xre-like_HTH_and_DUF4115_domains
COG1426	D	8050122265	Ga0611941_001_727161_727604	cytoskeletal_protein_RodZ	8050121573	Enterococcus_faecalis_Wae12b		727161	727604	Cytoskeletal_protein_RodZ,_contains_Xre-like_HTH_and_DUF4115_domains
COG1428	F	8050122993	Ga0611941_003_257622_258137	deoxyadenosine/deoxycytidine_kinase	8050121573	Enterococcus_faecalis_Wae12b		257622	258137	Deoxyadenosine/deoxycytidine_kinase
COG1428	F	8050123802	Ga0611941_007_138932_139576	deoxyadenosine/deoxycytidine_kinase	8050121573	Enterococcus_faecalis_Wae12b		138932	139576	Deoxyadenosine/deoxycytidine_kinase
COG1429	H	8050124624	Ga0611941_018_27790_28176	cobalamin_biosynthesis_Mg_chelatase_CobN	8050121573	Enterococcus_faecalis_Wae12b		27790	28176	Cobalamin_biosynthesis_protein_CobN,_Mg-chelatase
COG1434	M	8050123303	Ga0611941_005_23091_23672	uncharacterized_SAM-binding_protein_YcdF_(DUF218_family)	8050121573	Enterococcus_faecalis_Wae12b		23091	23672	Uncharacterized_SAM-binding_protein_YcdF,_DUF218_family
COG1434	M	8050122278	Ga0611941_001_737776_738810	uncharacterized_SAM-binding_protein_YcdF_(DUF218_family)	8050121573	Enterococcus_faecalis_Wae12b		737776	738810	Uncharacterized_SAM-binding_protein_YcdF,_DUF218_family
COG1434	M	8050124036	Ga0611941_009_102113_103318	uncharacterized_SAM-binding_protein_YcdF_(DUF218_family)	8050121573	Enterococcus_faecalis_Wae12b		102113	103318	Uncharacterized_SAM-binding_protein_YcdF,_DUF218_family
COG1435	F	8050121669	Ga0611941_001_102885_103469	thymidine_kinase	8050121573	Enterococcus_faecalis_Wae12b		102885	103469	Thymidine_kinase
COG1436	C	8050122434	Ga0611941_001_905230_905541	V/A-type_H+-transporting_ATPase_subunit_F	8050121573	Enterococcus_faecalis_Wae12b		905230	905541	Archaeal/vacuolar-type_H+-ATPase_subunit_F/Vma7
COG1438	K	8050122583	Ga0611941_002_107308_107787	transcriptional_regulator_of_arginine_metabolism	8050121573	Enterococcus_faecalis_Wae12b		107308	107787	Arginine_repressor
COG1438	K	8050122582	Ga0611941_002_106577_107074	transcriptional_regulator_of_arginine_metabolism	8050121573	Enterococcus_faecalis_Wae12b		106577	107074	Arginine_repressor
COG1438	K	8050123741	Ga0611941_007_69688_70143	transcriptional_regulator_of_arginine_metabolism	8050121573	Enterococcus_faecalis_Wae12b		69688	70143	Arginine_repressor
COG1438	K	8050123876	Ga0611941_008_76645_77094	transcriptional_regulator_of_arginine_metabolism	8050121573	Enterococcus_faecalis_Wae12b		76645	77094	Arginine_repressor
COG1440	G	8050122177	Ga0611941_001_641181_641516	PTS_system_cellobiose-specific_IIB_component	8050121573	Enterococcus_faecalis_Wae12b		641181	641516	Phosphotransferase_system_cellobiose-specific_component_IIB
COG1440	G	8050123843	Ga0611941_008_42446_42772	PTS_system_cellobiose-specific_IIB_component	8050121573	Enterococcus_faecalis_Wae12b		42446	42772	Phosphotransferase_system_cellobiose-specific_component_IIB
COG1440	G	8050123848	Ga0611941_008_45539_45856	PTS_system_cellobiose-specific_IIB_component	8050121573	Enterococcus_faecalis_Wae12b		45539	45856	Phosphotransferase_system_cellobiose-specific_component_IIB
