COG	Cat	COG_Annotation	Gene_ID	Locus_Tag	Gene_Product_Name	Genome_ID	Genome_Name	Start_Coord	End_Coord	NCBI_Biosample_Accession
COG1961	L	Site-specific_DNA_recombinase_related_to_the_DNA_invertase_Pin	8019254327	Ga0599600_01_145160_145735	DNA_invertase_Pin-like_site-specific_DNA_recombinase	8019254199	Enterococcus_faecalis_705	145160	145735	SAMN23424734
COG1961	L	Site-specific_DNA_recombinase_related_to_the_DNA_invertase_Pin	8019254638	Ga0599600_01_425484_426062	DNA_invertase_Pin-like_site-specific_DNA_recombinase	8019254199	Enterococcus_faecalis_705	425484	426062	SAMN23424734
COG1961	L	Site-specific_DNA_recombinase_related_to_the_DNA_invertase_Pin	8019254637	Ga0599600_01_424639_425193	DNA_invertase_Pin-like_site-specific_DNA_recombinase	8019254199	Enterococcus_faecalis_705	424639	425193	SAMN23424734
COG1961	L	Site-specific_DNA_recombinase_related_to_the_DNA_invertase_Pin	8019257100	Ga0599600_02_17607_18224	DNA_invertase_Pin-like_site-specific_DNA_recombinase	8019254199	Enterococcus_faecalis_705	17607	18224	SAMN23424734
COG1968	I	Undecaprenyl_pyrophosphate_phosphatase_UppP	8019256329	Ga0599600_01_2143475_2144305	undecaprenyl-diphosphatase	8019254199	Enterococcus_faecalis_705	2143475	2144305	SAMN23424734
COG1970	M	Large-conductance_mechanosensitive_channel	8019256895	Ga0599600_01_2730780_2731229	large_conductance_mechanosensitive_channel	8019254199	Enterococcus_faecalis_705	2730780	2731229	SAMN23424734
COG1971	P	Putative_Mn2+_efflux_pump_MntP	8019256676	Ga0599600_01_2492293_2492499	putative_Mn2+_efflux_pump_MntP	8019254199	Enterococcus_faecalis_705	2492293	2492499	SAMN23424734
COG1974	K T	SOS-response_transcriptional_repressor_LexA_(RecA-mediated_autopeptidase)	8019255679	Ga0599600_01_1481644_1482264	repressor_LexA	8019254199	Enterococcus_faecalis_705	1481644	1482264	SAMN23424734
COG1975	O	Xanthine_and_CO_dehydrogenase_maturation_factor,_XdhC/CoxF_family	8019256424	Ga0599600_01_2242566_2243573	xanthine_dehydrogenase_accessory_factor	8019254199	Enterococcus_faecalis_705	2242566	2243573	SAMN23424734
COG1979	C	Alcohol_dehydrogenase_YqhD,_Fe-dependent_ADH_family	8019254325	Ga0599600_01_143055_144242	alcohol_dehydrogenase_YqhD_(iron-dependent_ADH_family)	8019254199	Enterococcus_faecalis_705	143055	144242	SAMN23424734
COG1983	K T	Phage_shock_protein_PspC_(stress-responsive_transcriptional_regulator)	8019255888	Ga0599600_01_1682666_1682989	phage_shock_protein_C	8019254199	Enterococcus_faecalis_705	1682666	1682989	SAMN23424734
COG1989	N U	Prepilin_signal_peptidase_PulO_(type_II_secretory_pathway)_or_related_peptidase	8019256975	Ga0599600_01_2813929_2814621	leader_peptidase_(prepilin_peptidase)/N-methyltransferase	8019254199	Enterococcus_faecalis_705	2813929	2814621	SAMN23424734
COG1996	K	DNA-directed_RNA_polymerase,_subunit_RPC12/RpoP,_contains_C4-type_Zn-finger	8019256366	Ga0599600_01_2179846_2180991	DNA-directed_RNA_polymerase_subunit_RPC12/RpoP	8019254199	Enterococcus_faecalis_705	2179846	2180991	SAMN23424734
COG1996	K	DNA-directed_RNA_polymerase,_subunit_RPC12/RpoP,_contains_C4-type_Zn-finger	8019256953	Ga0599600_01_2791104_2791664	DNA-directed_RNA_polymerase_subunit_RPC12/RpoP	8019254199	Enterococcus_faecalis_705	2791104	2791664	SAMN23424734
COG2001	J	MraZ,_DNA-binding_transcriptional_regulator_and_inhibitor_of_RsmH_methyltransferase_activity	8019256070	Ga0599600_01_1858582_1860054	DNA-binding_transcriptional_regulator/RsmH_inhibitor_MraZ	8019254199	Enterococcus_faecalis_705	1858582	1860054	SAMN23424734
COG2001	J	MraZ,_DNA-binding_transcriptional_regulator_and_inhibitor_of_RsmH_methyltransferase_activity	8019255083	Ga0599600_01_875819_876256	MraZ_protein	8019254199	Enterococcus_faecalis_705	875819	876256	SAMN23424734
COG2003	L	DNA_repair_protein_RadC,_contains_a_helix-hairpin-helix_DNA-binding_motif	8019256703	Ga0599600_01_2519494_2520192	DNA_repair_protein_RadC	8019254199	Enterococcus_faecalis_705	2519494	2520192	SAMN23424734
COG2005	K	DNA-binding_transcriptional_regulator_ModE_(molybdenum-dependent)	8019256425	Ga0599600_01_2243570_2243929	molybdate_transport_system_regulatory_protein	8019254199	Enterococcus_faecalis_705	2243570	2243929	SAMN23424734
COG2011	E	ABC-type_methionine_transport_system,_permease_component	8019256937	Ga0599600_01_2776807_2777478	D-methionine_transport_system_permease_protein	8019254199	Enterococcus_faecalis_705	2776807	2777478	SAMN23424734
COG2011	E	ABC-type_methionine_transport_system,_permease_component	8019256385	Ga0599600_01_2201282_2201968	D-methionine_transport_system_permease_protein	8019254199	Enterococcus_faecalis_705	2201282	2201968	SAMN23424734
COG2011	E	ABC-type_methionine_transport_system,_permease_component	8019256135	Ga0599600_01_1917011_1917691	D-methionine_transport_system_permease_protein	8019254199	Enterococcus_faecalis_705	1917011	1917691	SAMN23424734
COG2017	G	Galactose_mutarotase_or_related_enzyme	8019255029	Ga0599600_01_826803_827810	aldose_1-epimerase	8019254199	Enterococcus_faecalis_705	826803	827810	SAMN23424734
COG2017	G	Galactose_mutarotase_or_related_enzyme	8019255233	Ga0599600_01_1028340_1029377	aldose_1-epimerase	8019254199	Enterococcus_faecalis_705	1028340	1029377	SAMN23424734
COG2017	G	Galactose_mutarotase_or_related_enzyme	8019255738	Ga0599600_01_1545962_1546837	galactose_mutarotase-like_enzyme	8019254199	Enterococcus_faecalis_705	1545962	1546837	SAMN23424734
COG2030	I	Acyl_dehydratase	8019255972	Ga0599600_01_1764965_1765450	3-hydroxybutyryl-CoA_dehydratase	8019254199	Enterococcus_faecalis_705	1764965	1765450	SAMN23424734
COG2034	S	Uncharacterized_membrane_protein	8019255953	Ga0599600_01_1749378_1749584	uncharacterized_membrane_protein	8019254199	Enterococcus_faecalis_705	1749378	1749584	SAMN23424734
COG2039	O	Pyrrolidone-carboxylate_peptidase_(N-terminal_pyroglutamyl_peptidase)	8019254499	Ga0599600_01_290957_291598	pyroglutamyl-peptidase	8019254199	Enterococcus_faecalis_705	290957	291598	SAMN23424734
COG2040	E	Homocysteine/selenocysteine_methylase_(S-methylmethionine-dependent)	8019256005	Ga0599600_01_1800798_1800947	S-methylmethionine-dependent_homocysteine/selenocysteine_methylase	8019254199	Enterococcus_faecalis_705	1800798	1800947	SAMN23424734
COG2050	Q	Acyl-coenzyme_A_thioesterase_PaaI,_contains_HGG_motif	8019254539	Ga0599600_01_331117_331407	1,4-dihydroxy-2-naphthoyl-CoA_hydrolase	8019254199	Enterococcus_faecalis_705	331117	331407	SAMN23424734
COG2055	C	Malate/lactate/ureidoglycolate_dehydrogenase,_LDH2_family	8019254488	Ga0599600_01_277533_278594	ureidoglycolate_dehydrogenase_(NAD+)	8019254199	Enterococcus_faecalis_705	277533	278594	SAMN23424734
COG2060	P	K+-transporting_ATPase,_A_chain	8019254670	Ga0599600_01_454796_456472	K+-transporting_ATPase_ATPase_A_chain	8019254199	Enterococcus_faecalis_705	454796	456472	SAMN23424734
COG2065	F	Pyrimidine_operon_attenuation_protein/uracil_phosphoribosyltransferase	8019255857	Ga0599600_01_1653554_1654090	pyrimidine_operon_attenuation_protein/uracil_phosphoribosyltransferase	8019254199	Enterococcus_faecalis_705	1653554	1654090	SAMN23424734
COG2068	H	CTP:molybdopterin_cytidylyltransferase_MocA	8019256422	Ga0599600_01_2239276_2239857	molybdenum_cofactor_cytidylyltransferase	8019254199	Enterococcus_faecalis_705	2239276	2239857	SAMN23424734
COG2070	R	NAD(P)H-dependent_flavin_oxidoreductase_YrpB,_nitropropane_dioxygenase_family	8019256660	Ga0599600_01_2477401_2478357	enoyl-[acyl-carrier_protein]_reductase_II	8019254199	Enterococcus_faecalis_705	2477401	2478357	SAMN23424734
COG2071	E	Gamma-glutamyl-gamma-aminobutyrate_hydrolase_PuuD_(putrescine_degradation),_contains_GATase1-like_domain	8019255306	Ga0599600_01_1099655_1100377	putative_glutamine_amidotransferase	8019254199	Enterococcus_faecalis_705	1099655	1100377	SAMN23424734
COG2076	V	Multidrug_transporter_EmrE_and_related_cation_transporters	8019254461	Ga0599600_01_248338_248673	paired_small_multidrug_resistance_pump	8019254199	Enterococcus_faecalis_705	248338	248673	SAMN23424734
COG2076	V	Multidrug_transporter_EmrE_and_related_cation_transporters	8019254462	Ga0599600_01_248670_248981	paired_small_multidrug_resistance_pump	8019254199	Enterococcus_faecalis_705	248670	248981	SAMN23424734
COG2077	O	Peroxiredoxin	8019256710	Ga0599600_01_2528699_2529187	thiol_peroxidase	8019254199	Enterococcus_faecalis_705	2528699	2529187	SAMN23424734
COG2081	R	Predicted_flavoprotein_YhiN	8019255584	Ga0599600_01_1385121_1386407	predicted_Rossmann_fold_flavoprotein	8019254199	Enterococcus_faecalis_705	1385121	1386407	SAMN23424734
COG2084	I	3-hydroxyisobutyrate_dehydrogenase_or_related_beta-hydroxyacid_dehydrogenase	8019256665	Ga0599600_01_2480916_2481806	3-hydroxyisobutyrate_dehydrogenase	8019254199	Enterococcus_faecalis_705	2480916	2481806	SAMN23424734
COG2094	L	3-methyladenine_DNA_glycosylase_Mpg	8019256032	Ga0599600_01_1829681_1830358	DNA-3-methyladenine_glycosylase	8019254199	Enterococcus_faecalis_705	1829681	1830358	SAMN23424734
COG2096	H	Cob(I)alamin_adenosyltransferase	8019254301	Ga0599600_01_118715_119260	cob(I)alamin_adenosyltransferase	8019254199	Enterococcus_faecalis_705	118715	119260	SAMN23424734
COG2096	H	Cob(I)alamin_adenosyltransferase	8019255731	Ga0599600_01_1540852_1541433	cob(I)alamin_adenosyltransferase	8019254199	Enterococcus_faecalis_705	1540852	1541433	SAMN23424734
COG2102	J	Diphthamide_synthase_(EF-2-diphthine--ammonia_ligase)	8019256371	Ga0599600_01_2184319_2184969	diphthine-ammonia_ligase	8019254199	Enterococcus_faecalis_705	2184319	2184969	SAMN23424734
COG2103	M	N-acetylmuramic_acid_6-phosphate_(MurNAc-6-P)_etherase	8019254554	Ga0599600_01_346095_346985	N-acetylmuramic_acid_6-phosphate_etherase	8019254199	Enterococcus_faecalis_705	346095	346985	SAMN23424734
COG2103	M	N-acetylmuramic_acid_6-phosphate_(MurNAc-6-P)_etherase	8019256326	Ga0599600_01_2140673_2141563	N-acetylmuramic_acid_6-phosphate_etherase	8019254199	Enterococcus_faecalis_705	2140673	2141563	SAMN23424734
COG2111	P	Multisubunit_Na+/H+_antiporter,_MnhB_subunit	8019255960	Ga0599600_01_1755278_1755571	multisubunit_Na+/H+_antiporter_MnhB_subunit	8019254199	Enterococcus_faecalis_705	1755278	1755571	SAMN23424734
COG2115	G	Xylose_isomerase	8019254660	Ga0599600_01_445236_446543	xylose_isomerase	8019254199	Enterococcus_faecalis_705	445236	446543	SAMN23424734
COG2116	P	Formate/nitrite_transporter_FocA,_FNT_family	8019254280	Ga0599600_01_96649_97410	formate/nitrite_transporter	8019254199	Enterococcus_faecalis_705	96649	97410	SAMN23424734
COG2116	P	Formate/nitrite_transporter_FocA,_FNT_family	8019255557	Ga0599600_01_1355989_1356813	formate/nitrite_transporter	8019254199	Enterococcus_faecalis_705	1355989	1356813	SAMN23424734
COG2116	P	Formate/nitrite_transporter_FocA,_FNT_family	8019256820	Ga0599600_01_2648749_2649552	formate/nitrite_transporter	8019254199	Enterococcus_faecalis_705	2648749	2649552	SAMN23424734
COG2131	F	Deoxycytidylate_deaminase	8019256338	Ga0599600_01_2152471_2152974	dCMP_deaminase	8019254199	Enterococcus_faecalis_705	2152471	2152974	SAMN23424734
COG2132	D M P	Multicopper_oxidase_with_three_cupredoxin_domains_(includes_cell_division_protein_FtsP_and_spore_coat_protein_CotA)	8019255193	Ga0599600_01_991032_992558	blue_copper_oxidase	8019254199	Enterococcus_faecalis_705	991032	992558	SAMN23424734
COG2137	O	SOS_response_regulatory_protein_OraA/RecX,_interacts_with_RecA	8019256547	Ga0599600_01_2372180_2372980	regulatory_protein	8019254199	Enterococcus_faecalis_705	2372180	2372980	SAMN23424734
COG2141	H R	Flavin-dependent_oxidoreductase,_luciferase_family_(includes_alkanesulfonate_monooxygenase_SsuD_and_methylene_tetrahydromethanopterin_reductase)	8019254258	Ga0599600_01_66702_67688	luciferase_family_oxidoreductase_group_1	8019254199	Enterococcus_faecalis_705	66702	67688	SAMN23424734
COG2145	H	Hydroxyethylthiazole_kinase,_sugar_kinase_family	8019256612	Ga0599600_01_2434632_2435450	hydroxyethylthiazole_kinase	8019254199	Enterococcus_faecalis_705	2434632	2435450	SAMN23424734
COG2148	M	Sugar_transferase_involved_in_LPS_biosynthesis_(colanic,_teichoic_acid)	8019256170	Ga0599600_01_1958379_1959776	exopolysaccharide_biosynthesis_polyprenyl_glycosylphosphotransferase	8019254199	Enterococcus_faecalis_705	1958379	1959776	SAMN23424734
COG2151	O	Metal-sulfur_cluster_biosynthetic_enzyme	8019255608	Ga0599600_01_1409489_1409833	metal-sulfur_cluster_biosynthetic_enzyme	8019254199	Enterococcus_faecalis_705	1409489	1409833	SAMN23424734
COG2153	R	Predicted_N-acyltransferase,_GNAT_family	8019254785	Ga0599600_01_568472_568903	predicted_GNAT_family_N-acyltransferase	8019254199	Enterococcus_faecalis_705	568472	568903	SAMN23424734
COG2153	R	Predicted_N-acyltransferase,_GNAT_family	8019255833	Ga0599600_01_1625719_1626522	predicted_GNAT_family_N-acyltransferase	8019254199	Enterococcus_faecalis_705	1625719	1626522	SAMN23424734
COG2155	S	Uncharacterized_membrane_protein_YuzA,_DUF378_family	8019255260	Ga0599600_01_1053298_1053501	uncharacterized_membrane_protein_YuzA_(DUF378_family)	8019254199	Enterococcus_faecalis_705	1053298	1053501	SAMN23424734
COG2156	P	K+-transporting_ATPase,_c_chain	8019254672	Ga0599600_01_458532_459062	K+-transporting_ATPase_ATPase_C_chain	8019254199	Enterococcus_faecalis_705	458532	459062	SAMN23424734
COG2169	L	Methylphosphotriester-DNA--protein-cysteine_methyltransferase_(N-terminal_fragment_of_Ada),_contains_Zn-binding_and_two_AraC-type_DNA-binding_domains	8019254432	Ga0599600_01_220647_221213	AraC_family_transcriptional_regulator_of_adaptative_response_/_methylphosphotriester-DNA_alkyltransferase_methyltransferase	8019254199	Enterococcus_faecalis_705	220647	221213	SAMN23424734
COG2171	E	Tetrahydrodipicolinate_N-succinyltransferase	8019255301	Ga0599600_01_1095299_1096000	tetrahydrodipicolinate_N-acetyltransferase	8019254199	Enterococcus_faecalis_705	1095299	1096000	SAMN23424734
COG2176	L	DNA_polymerase_III,_alpha_subunit_(gram-positive_type)	8019256269	Ga0599600_01_2077267_2081622	DNA_polymerase-3_subunit_alpha_(Gram-positive_type)	8019254199	Enterococcus_faecalis_705	2077267	2081622	SAMN23424734
COG2177	D	Cell_division_protein_FtsX	8019255896	Ga0599600_01_1690119_1691003	cell_division_transport_system_permease_protein	8019254199	Enterococcus_faecalis_705	1690119	1691003	SAMN23424734
COG2179	R	Predicted_phosphohydrolase_YqeG,_HAD_superfamily	8019256651	Ga0599600_01_2469686_2470213	HAD_superfamily_phosphatase_(TIGR01668_family)	8019254199	Enterococcus_faecalis_705	2469686	2470213	SAMN23424734
COG2182	G	Maltose-binding_periplasmic_protein_MalE	8019255515	Ga0599600_01_1307797_1309047	arabinogalactan_oligomer/maltooligosaccharide_transport_system_substrate-binding_protein	8019254199	Enterococcus_faecalis_705	1307797	1309047	SAMN23424734
COG2183	K	Transcriptional_accessory_protein_Tex/SPT6	8019255477	Ga0599600_01_1269173_1271365	uncharacterized_protein	8019254199	Enterococcus_faecalis_705	1269173	1271365	SAMN23424734
COG2188	K	DNA-binding_transcriptional_regulator,_GntR_family	8019255407	Ga0599600_01_1202750_1203463	GntR_family_transcriptional_regulator	8019254199	Enterococcus_faecalis_705	1202750	1203463	SAMN23424734
COG2188	K	DNA-binding_transcriptional_regulator,_GntR_family	8019256109	Ga0599600_01_1885980_1886681	GntR_family_transcriptional_regulator	8019254199	Enterococcus_faecalis_705	1885980	1886681	SAMN23424734
COG2188	K	DNA-binding_transcriptional_regulator,_GntR_family	8019255940	Ga0599600_01_1735246_1735977	GntR_family_transcriptional_regulator	8019254199	Enterococcus_faecalis_705	1735246	1735977	SAMN23424734
COG2188	K	DNA-binding_transcriptional_regulator,_GntR_family	8019256898	Ga0599600_01_2733149_2733862	GntR_family_trehalose_operon_transcriptional_repressor	8019254199	Enterococcus_faecalis_705	2733149	2733862	SAMN23424734
COG2188	K	DNA-binding_transcriptional_regulator,_GntR_family	8019255324	Ga0599600_01_1117115_1117879	GntR_family_transcriptional_regulator	8019254199	Enterococcus_faecalis_705	1117115	1117879	SAMN23424734
COG2188	K	DNA-binding_transcriptional_regulator,_GntR_family	8019255496	Ga0599600_01_1289048_1289755	GntR_family_transcriptional_regulator	8019254199	Enterococcus_faecalis_705	1289048	1289755	SAMN23424734
COG2190	G	Phosphotransferase_system_IIA_component<<>>COG1264	8019255697	Ga0599600_01_1502970_1504898	PTS_system_sucrose-specific_IIC_component	8019254199	Enterococcus_faecalis_705	1502970	1504898	SAMN23424734
COG2190	G	Phosphotransferase_system_IIA_component	8019254643	Ga0599600_01_429996_430478	PTS_system_glucose-specific_IIA_component	8019254199	Enterococcus_faecalis_705	429996	430478	SAMN23424734
COG2190	G	Phosphotransferase_system_IIA_component<<>>COG1264	8019254426	Ga0599600_01_212394_214292	PTS_system_beta-glucosides-specific_IIC_component	8019254199	Enterococcus_faecalis_705	212394	214292	SAMN23424734
COG2190	G	Phosphotransferase_system_IIA_component	8019256328	Ga0599600_01_2142799_2143293	PTS_system_glucose-specific_IIA_component	8019254199	Enterococcus_faecalis_705	2142799	2143293	SAMN23424734
COG2194	M	Phosphoethanolamine_transferase_for_periplasmic_glucans_(OPG),_alkaline_phosphatase_superfamily	8019254857	Ga0599600_01_653767_654276	glucan_phosphoethanolaminetransferase_(alkaline_phosphatase_superfamily)	8019254199	Enterococcus_faecalis_705	653767	654276	SAMN23424734
COG2194	M	Phosphoethanolamine_transferase_for_periplasmic_glucans_(OPG),_alkaline_phosphatase_superfamily	8019254378	Ga0599600_01_180525_180821	glucan_phosphoethanolaminetransferase_(alkaline_phosphatase_superfamily)	8019254199	Enterococcus_faecalis_705	180525	180821	SAMN23424734
COG2195	E	Di-_or_tripeptidase	8019255553	Ga0599600_01_1352569_1353798	tripeptide_aminopeptidase	8019254199	Enterococcus_faecalis_705	1352569	1353798	SAMN23424734
COG2195	E	Di-_or_tripeptidase	8019256829	Ga0599600_01_2662496_2663716	tripeptide_aminopeptidase	8019254199	Enterococcus_faecalis_705	2662496	2663716	SAMN23424734
COG2197	K T	DNA-binding_response_regulator,_NarL/FixJ_family,_contains_REC_and_HTH_domains	8019256689	Ga0599600_01_2505148_2505780	NarL_family_two-component_system_response_regulator_LiaR	8019254199	Enterococcus_faecalis_705	2505148	2505780	SAMN23424734
COG2197	K T	DNA-binding_response_regulator,_NarL/FixJ_family,_contains_REC_and_HTH_domains	8019256275	Ga0599600_01_2088322_2088915	two-component_system_secretion_system_response_regulator_SalR	8019254199	Enterococcus_faecalis_705	2088322	2088915	SAMN23424734
COG2199	T	GGDEF_domain,_diguanylate_cyclase_(c-di-GMP_synthetase)_or_its_enzymatically_inactive_variants	8019254962	Ga0599600_01_761895_762743	GGDEF_domain-containing_protein	8019254199	Enterococcus_faecalis_705	761895	762743	SAMN23424734
COG2205	T	K+-sensing_histidine_kinase_KdpD	8019254673	Ga0599600_01_459131_461701	two-component_system_sensor_histidine_kinase_KdpD	8019254199	Enterococcus_faecalis_705	459131	461701	SAMN23424734
COG2207	K	AraC-type_DNA-binding_domain_and_AraC-containing_proteins	8019254534	Ga0599600_01_325999_326922	AraC_family_L-rhamnose_operon_regulatory_protein_RhaS	8019254199	Enterococcus_faecalis_705	325999	326922	SAMN23424734
COG2207	K	AraC-type_DNA-binding_domain_and_AraC-containing_proteins	8019254632	Ga0599600_01_420190_421398	YSIRK-targeted_surface_antigen_transcriptional_regulator	8019254199	Enterococcus_faecalis_705	420190	421398	SAMN23424734
COG2207	K	AraC-type_DNA-binding_domain_and_AraC-containing_proteins	8019254529	Ga0599600_01_320822_321694	AraC-like_DNA-binding_protein	8019254199	Enterococcus_faecalis_705	320822	321694	SAMN23424734
COG2207	K	AraC-type_DNA-binding_domain_and_AraC-containing_proteins<<>>COG3708	8019256119	Ga0599600_01_1899933_1900796	AraC_family_transcriptional_regulator	8019254199	Enterococcus_faecalis_705	1899933	1900796	SAMN23424734
COG2207	K	AraC-type_DNA-binding_domain_and_AraC-containing_proteins	8019256552	Ga0599600_01_2379878_2380708	AraC-like_DNA-binding_protein	8019254199	Enterococcus_faecalis_705	2379878	2380708	SAMN23424734
COG2207	K	AraC-type_DNA-binding_domain_and_AraC-containing_proteins	8019255035	Ga0599600_01_835096_836058	AraC-like_DNA-binding_protein	8019254199	Enterococcus_faecalis_705	835096	836058	SAMN23424734
COG2207	K	AraC-type_DNA-binding_domain_and_AraC-containing_proteins<<>>COG4936	8019255526	Ga0599600_01_1324162_1325148	ligand-binding_sensor_protein/AraC-like_DNA-binding_protein	8019254199	Enterococcus_faecalis_705	1324162	1325148	SAMN23424734
COG2213	G	Phosphotransferase_system,_mannitol-specific_IIBC_component	8019254509	Ga0599600_01_300541_302313	PTS_system_mannitol-specific_IIC_component	8019254199	Enterococcus_faecalis_705	300541	302313	SAMN23424734
COG2213	G	Phosphotransferase_system,_mannitol-specific_IIBC_component	8019254504	Ga0599600_01_295731_297473	PTS_system_mannitol-specific_IIC_component	8019254199	Enterococcus_faecalis_705	295731	297473	SAMN23424734
COG2214	K	Curved_DNA-binding_protein_CbpA,_contains_a_DnaJ-like_domain	8019254600	Ga0599600_01_389941_390441	curved_DNA-binding_protein_CbpA	8019254199	Enterococcus_faecalis_705	389941	390441	SAMN23424734
COG2215	P	ABC-type_nickel/cobalt_efflux_system,_permease_component_RcnA	8019254979	Ga0599600_01_780915_781265	ABC-type_nickel/cobalt_efflux_system_permease_component_RcnA	8019254199	Enterococcus_faecalis_705	780915	781265	SAMN23424734
COG2215	P	ABC-type_nickel/cobalt_efflux_system,_permease_component_RcnA	8019256619	Ga0599600_01_2440957_2441124	ABC-type_nickel/cobalt_efflux_system_permease_component_RcnA	8019254199	Enterococcus_faecalis_705	2440957	2441124	SAMN23424734
COG2216	P	High-affinity_K+_transport_system,_ATPase_chain_B	8019254671	Ga0599600_01_456488_458518	K+-transporting_ATPase_ATPase_B_chain	8019254199	Enterococcus_faecalis_705	456488	458518	SAMN23424734
COG2217	P	Cation_transport_ATPase	8019254840	Ga0599600_01_630535_632439	Cd2+/Zn2+-exporting_ATPase	8019254199	Enterococcus_faecalis_705	630535	632439	SAMN23424734
COG2217	P	Cation_transport_ATPase	8019256471	Ga0599600_01_2290816_2292621	heavy_metal_translocating_P-type_ATPase	8019254199	Enterococcus_faecalis_705	2290816	2292621	SAMN23424734
COG2217	P	Cation_transport_ATPase	8019255195	Ga0599600_01_992861_995320	Cu+-exporting_ATPase	8019254199	Enterococcus_faecalis_705	992861	995320	SAMN23424734
COG2217	P	Cation_transport_ATPase	8019255571	Ga0599600_01_1369366_1371468	Cd2+/Zn2+-exporting_ATPase	8019254199	Enterococcus_faecalis_705	1369366	1371468	SAMN23424734
COG2217	P	Cation_transport_ATPase	8019254454	Ga0599600_01_240395_242881	Cu+-exporting_ATPase	8019254199	Enterococcus_faecalis_705	240395	242881	SAMN23424734
COG2217	P	Cation_transport_ATPase	8019254948	Ga0599600_01_742132_744237	Cu2+-exporting_ATPase	8019254199	Enterococcus_faecalis_705	742132	744237	SAMN23424734
COG2217	P	Cation_transport_ATPase	8019255201	Ga0599600_01_997827_999920	Cu2+-exporting_ATPase	8019254199	Enterococcus_faecalis_705	997827	999920	SAMN23424734
COG2220	G	L-ascorbate_metabolism_protein_UlaG,_beta-lactamase_superfamily	8019255293	Ga0599600_01_1088898_1089965	L-ascorbate_6-phosphate_lactonase	8019254199	Enterococcus_faecalis_705	1088898	1089965	SAMN23424734
COG2220	G	L-ascorbate_metabolism_protein_UlaG,_beta-lactamase_superfamily	8019255542	Ga0599600_01_1339771_1340445	L-ascorbate_metabolism_protein_UlaG_(beta-lactamase_superfamily)	8019254199	Enterococcus_faecalis_705	1339771	1340445	SAMN23424734
COG2222	M	Fructoselysine-6-P-deglycase_FrlB_and_related_proteins_with_duplicated_sugar_isomerase_(SIS)_domain	8019256008	Ga0599600_01_1801883_1802887	fructoselysine-6-phosphate_deglycase	8019254199	Enterococcus_faecalis_705	1801883	1802887	SAMN23424734
COG2222	M	Fructoselysine-6-P-deglycase_FrlB_and_related_proteins_with_duplicated_sugar_isomerase_(SIS)_domain	8019255939	Ga0599600_01_1734062_1735234	tagatose-6-phosphate_ketose/aldose_isomerase	8019254199	Enterococcus_faecalis_705	1734062	1735234	SAMN23424734
COG2226	H	Ubiquinone/menaquinone_biosynthesis_C-methylase_UbiE	8019255764	Ga0599600_01_1568465_1569199	ubiquinone/menaquinone_biosynthesis_C-methylase_UbiE	8019254199	Enterococcus_faecalis_705	1568465	1569199	SAMN23424734
COG2226	H	Ubiquinone/menaquinone_biosynthesis_C-methylase_UbiE	8019256645	Ga0599600_01_2465873_2466613	ubiquinone/menaquinone_biosynthesis_C-methylase_UbiE	8019254199	Enterococcus_faecalis_705	2465873	2466613	SAMN23424734
COG2230	I	Cyclopropane_fatty-acyl-phospholipid_synthase_and_related_methyltransferases	8019254334	Ga0599600_01_152522_153688	cyclopropane-fatty-acyl-phospholipid_synthase	8019254199	Enterococcus_faecalis_705	152522	153688	SAMN23424734
COG2233	F	Xanthine/uracil_permease	8019256255	Ga0599600_01_2062145_2063464	xanthine_permease	8019254199	Enterococcus_faecalis_705	2062145	2063464	SAMN23424734
COG2233	F	Xanthine/uracil_permease	8019256320	Ga0599600_01_2133893_2135224	xanthine_permease	8019254199	Enterococcus_faecalis_705	2133893	2135224	SAMN23424734
COG2233	F	Xanthine/uracil_permease	8019256426	Ga0599600_01_2244023_2245342	xanthine_permease	8019254199	Enterococcus_faecalis_705	2244023	2245342	SAMN23424734
COG2233	F	Xanthine/uracil_permease	8019255856	Ga0599600_01_1652257_1653537	uracil_permease	8019254199	Enterococcus_faecalis_705	1652257	1653537	SAMN23424734
COG2235	E	Arginine_deiminase	8019254290	Ga0599600_01_105966_107192	arginine_deiminase	8019254199	Enterococcus_faecalis_705	105966	107192	SAMN23424734
COG2239	P	Mg/Co/Ni_transporter_MgtE_(contains_CBS_domain)	8019256511	Ga0599600_01_2332469_2333830	magnesium_transporter	8019254199	Enterococcus_faecalis_705	2332469	2333830	SAMN23424734
COG2244	M	Membrane_protein_involved_in_the_export_of_O-antigen_and_teichoic_acid	8019254751	Ga0599600_01_529379_531028	O-antigen/teichoic_acid_export_membrane_protein	8019254199	Enterococcus_faecalis_705	529379	531028	SAMN23424734
COG2244	M	Membrane_protein_involved_in_the_export_of_O-antigen_and_teichoic_acid	8019256161	Ga0599600_01_1946328_1947743	O-antigen/teichoic_acid_export_membrane_protein	8019254199	Enterococcus_faecalis_705	1946328	1947743	SAMN23424734
COG2244	M	Membrane_protein_involved_in_the_export_of_O-antigen_and_teichoic_acid	8019254662	Ga0599600_01_448979_450562	O-antigen/teichoic_acid_export_membrane_protein	8019254199	Enterococcus_faecalis_705	448979	450562	SAMN23424734
COG2244	M	Membrane_protein_involved_in_the_export_of_O-antigen_and_teichoic_acid	8019254387	Ga0599600_01_192275_193864	PST_family_polysaccharide_transporter	8019254199	Enterococcus_faecalis_705	192275	193864	SAMN23424734
