COG	Cat	COG_Annotation	Gene_ID	Locus_Tag	Gene_Product_Name	Genome_ID	Genome_Name	Start_Coord	End_Coord	NCBI_Biosample_Accession
COG2188	K	DNA-binding_transcriptional_regulator,_GntR_family	8030002484	Ga0609993_01_1767235_1767936	GntR_family_transcriptional_regulator	8030000678	Enterococcus_faecalis_AKSZ-208	1767235	1767936	SAMN27545017
COG2188	K	DNA-binding_transcriptional_regulator,_GntR_family	8030001729	Ga0609993_01_1024464_1025228	GntR_family_transcriptional_regulator	8030000678	Enterococcus_faecalis_AKSZ-208	1024464	1025228	SAMN27545017
COG2188	K	DNA-binding_transcriptional_regulator,_GntR_family	8030002327	Ga0609993_01_1626751_1627482	GntR_family_transcriptional_regulator	8030000678	Enterococcus_faecalis_AKSZ-208	1626751	1627482	SAMN27545017
COG2190	G	Phosphotransferase_system_IIA_component	8030002750	Ga0609993_01_2054135_2054629	PTS_system_glucose-specific_IIA_component	8030000678	Enterococcus_faecalis_AKSZ-208	2054135	2054629	SAMN27545017
COG2190	G	Phosphotransferase_system_IIA_component<<>>COG1263	8030001480	Ga0609993_01_782941_785109	phosphotransferase_system_IIBC_component	8030000678	Enterococcus_faecalis_AKSZ-208	782941	785109	SAMN27545017
COG2190	G	Phosphotransferase_system_IIA_component<<>>COG1264	8030002124	Ga0609993_01_1426260_1428140	PTS_system_beta-glucosides-specific_IIC_component	8030000678	Enterococcus_faecalis_AKSZ-208	1426260	1428140	SAMN27545017
COG2194	M	Phosphoethanolamine_transferase_for_periplasmic_glucans_(OPG),_alkaline_phosphatase_superfamily	8030003657	Ga0609993_03_48522_48743	glucan_phosphoethanolaminetransferase_(alkaline_phosphatase_superfamily)	8030000678	Enterococcus_faecalis_AKSZ-208	48522	48743	SAMN27545017
COG2194	M	Phosphoethanolamine_transferase_for_periplasmic_glucans_(OPG),_alkaline_phosphatase_superfamily	8030001293	Ga0609993_01_594445_594954	glucan_phosphoethanolaminetransferase_(alkaline_phosphatase_superfamily)	8030000678	Enterococcus_faecalis_AKSZ-208	594445	594954	SAMN27545017
COG2194	M	Phosphoethanolamine_transferase_for_periplasmic_glucans_(OPG),_alkaline_phosphatase_superfamily	8030000887	Ga0609993_01_202848_203144	glucan_phosphoethanolaminetransferase_(alkaline_phosphatase_superfamily)	8030000678	Enterococcus_faecalis_AKSZ-208	202848	203144	SAMN27545017
COG2195	E	Di-_or_tripeptidase	8030001969	Ga0609993_01_1267024_1268253	tripeptide_aminopeptidase	8030000678	Enterococcus_faecalis_AKSZ-208	1267024	1268253	SAMN27545017
COG2195	E	Di-_or_tripeptidase	8030003253	Ga0609993_01_2571799_2573019	tripeptide_aminopeptidase	8030000678	Enterococcus_faecalis_AKSZ-208	2571799	2573019	SAMN27545017
COG2197	K T	DNA-binding_response_regulator,_NarL/FixJ_family,_contains_REC_and_HTH_domains	8030003108	Ga0609993_01_2411298_2411930	NarL_family_two-component_system_response_regulator_LiaR	8030000678	Enterococcus_faecalis_AKSZ-208	2411298	2411930	SAMN27545017
COG2199	T	GGDEF_domain,_diguanylate_cyclase_(c-di-GMP_synthetase)_or_its_enzymatically_inactive_variants	8030001410	Ga0609993_01_716453_717301	GGDEF_domain-containing_protein	8030000678	Enterococcus_faecalis_AKSZ-208	716453	717301	SAMN27545017
COG2207	K	AraC-type_DNA-binding_domain_and_AraC-containing_proteins	8030002964	Ga0609993_01_2279096_2279926	AraC-like_DNA-binding_protein	8030000678	Enterococcus_faecalis_AKSZ-208	2279096	2279926	SAMN27545017
COG2207	K	AraC-type_DNA-binding_domain_and_AraC-containing_proteins	8030001040	Ga0609993_01_344960_345832	AraC-like_DNA-binding_protein	8030000678	Enterococcus_faecalis_AKSZ-208	344960	345832	SAMN27545017
COG2207	K	AraC-type_DNA-binding_domain_and_AraC-containing_proteins	8030001045	Ga0609993_01_350140_351060	AraC_family_L-rhamnose_operon_regulatory_protein_RhaS	8030000678	Enterococcus_faecalis_AKSZ-208	350140	351060	SAMN27545017
COG2207	K	AraC-type_DNA-binding_domain_and_AraC-containing_proteins	8030003787	Ga0609993_06_35653_36807	AraC-like_DNA-binding_protein	8030000678	Enterococcus_faecalis_AKSZ-208	35653	36807	SAMN27545017
COG2207	K	AraC-type_DNA-binding_domain_and_AraC-containing_proteins	8030001483	Ga0609993_01_787001_787963	AraC-like_DNA-binding_protein	8030000678	Enterococcus_faecalis_AKSZ-208	787001	787963	SAMN27545017
COG2213	G	Phosphotransferase_system,_mannitol-specific_IIBC_component	8030001018	Ga0609993_01_323285_325057	PTS_system_mannitol-specific_IIC_component	8030000678	Enterococcus_faecalis_AKSZ-208	323285	325057	SAMN27545017
COG2213	G	Phosphotransferase_system,_mannitol-specific_IIBC_component	8030001014	Ga0609993_01_318463_320205	PTS_system_mannitol-specific_IIC_component	8030000678	Enterococcus_faecalis_AKSZ-208	318463	320205	SAMN27545017
COG2214	K	Curved_DNA-binding_protein_CbpA,_contains_a_DnaJ-like_domain	8030003760	Ga0609993_06_10677_11174	curved_DNA-binding_protein_CbpA	8030000678	Enterococcus_faecalis_AKSZ-208	10677	11174	SAMN27545017
COG2215	P	ABC-type_nickel/cobalt_efflux_system,_permease_component_RcnA	8030001428	Ga0609993_01_735470_735820	ABC-type_nickel/cobalt_efflux_system_permease_component_RcnA	8030000678	Enterococcus_faecalis_AKSZ-208	735470	735820	SAMN27545017
COG2215	P	ABC-type_nickel/cobalt_efflux_system,_permease_component_RcnA	8030003034	Ga0609993_01_2344435_2344602	ABC-type_nickel/cobalt_efflux_system_permease_component_RcnA	8030000678	Enterococcus_faecalis_AKSZ-208	2344435	2344602	SAMN27545017
COG2217	P	Cation_transport_ATPase	8030002883	Ga0609993_01_2187014_2188819	heavy_metal_translocating_P-type_ATPase	8030000678	Enterococcus_faecalis_AKSZ-208	2187014	2188819	SAMN27545017
COG2217	P	Cation_transport_ATPase	8030001275	Ga0609993_01_572130_574034	Cd2+/Zn2+-exporting_ATPase	8030000678	Enterococcus_faecalis_AKSZ-208	572130	574034	SAMN27545017
COG2217	P	Cation_transport_ATPase	8030003615	Ga0609993_03_20007_21218	copper_ion_binding_protein	8030000678	Enterococcus_faecalis_AKSZ-208	20007	21218	SAMN27545017
COG2217	P	Cation_transport_ATPase	8030001991	Ga0609993_01_1284032_1286134	Cd2+/Zn2+-exporting_ATPase	8030000678	Enterococcus_faecalis_AKSZ-208	1284032	1286134	SAMN27545017
COG2217	P	Cation_transport_ATPase	8030001396	Ga0609993_01_696691_698796	Cu2+-exporting_ATPase	8030000678	Enterococcus_faecalis_AKSZ-208	696691	698796	SAMN27545017
COG2217	P	Cation_transport_ATPase	8030003619	Ga0609993_03_22589_22957	cation_transport_ATPase	8030000678	Enterococcus_faecalis_AKSZ-208	22589	22957	SAMN27545017
COG2217	P	Cation_transport_ATPase	8030002638	Ga0609993_01_1935066_1937159	Cu2+-exporting_ATPase	8030000678	Enterococcus_faecalis_AKSZ-208	1935066	1937159	SAMN27545017
COG2217	P	Cation_transport_ATPase	8030003614	Ga0609993_03_18754_19968	heavy_metal_translocating_P-type_ATPase	8030000678	Enterococcus_faecalis_AKSZ-208	18754	19968	SAMN27545017
COG2217	P	Cation_transport_ATPase	8030003532	Ga0609993_02_29156_31006	Cd2+/Zn2+-exporting_ATPase	8030000678	Enterococcus_faecalis_AKSZ-208	29156	31006	SAMN27545017
COG2217	P	Cation_transport_ATPase	8030003612	Ga0609993_03_16192_18324	Cu2+-exporting_ATPase	8030000678	Enterococcus_faecalis_AKSZ-208	16192	18324	SAMN27545017
COG2217	P	Cation_transport_ATPase	8030002644	Ga0609993_01_1939667_1942126	Cu+-exporting_ATPase	8030000678	Enterococcus_faecalis_AKSZ-208	1939667	1942126	SAMN27545017
COG2217	P	Cation_transport_ATPase	8030000964	Ga0609993_01_262977_265463	Cu+-exporting_ATPase	8030000678	Enterococcus_faecalis_AKSZ-208	262977	265463	SAMN27545017
COG2220	G	L-ascorbate_metabolism_protein_UlaG,_beta-lactamase_superfamily	8030001958	Ga0609993_01_1254224_1254898	L-ascorbate_metabolism_protein_UlaG_(beta-lactamase_superfamily)	8030000678	Enterococcus_faecalis_AKSZ-208	1254224	1254898	SAMN27545017
COG2220	G	L-ascorbate_metabolism_protein_UlaG,_beta-lactamase_superfamily	8030001698	Ga0609993_01_996250_997317	L-ascorbate_6-phosphate_lactonase	8030000678	Enterococcus_faecalis_AKSZ-208	996250	997317	SAMN27545017
COG2222	M	Fructoselysine-6-P-deglycase_FrlB_and_related_proteins_with_duplicated_sugar_isomerase_(SIS)_domain	8030002382	Ga0609993_01_1682129_1683133	fructoselysine-6-phosphate_deglycase	8030000678	Enterococcus_faecalis_AKSZ-208	1682129	1683133	SAMN27545017
COG2222	M	Fructoselysine-6-P-deglycase_FrlB_and_related_proteins_with_duplicated_sugar_isomerase_(SIS)_domain	8030002326	Ga0609993_01_1625567_1626739	tagatose-6-phosphate_ketose/aldose_isomerase	8030000678	Enterococcus_faecalis_AKSZ-208	1625567	1626739	SAMN27545017
COG2226	H	Ubiquinone/menaquinone_biosynthesis_C-methylase_UbiE	8030003063	Ga0609993_01_2372024_2372764	ubiquinone/menaquinone_biosynthesis_C-methylase_UbiE	8030000678	Enterococcus_faecalis_AKSZ-208	2372024	2372764	SAMN27545017
COG2230	I	Cyclopropane_fatty-acyl-phospholipid_synthase_and_related_methyltransferases	8030000843	Ga0609993_01_174849_176015	cyclopropane-fatty-acyl-phospholipid_synthase	8030000678	Enterococcus_faecalis_AKSZ-208	174849	176015	SAMN27545017
COG2233	F	Xanthine/uracil_permease	8030002838	Ga0609993_01_2140214_2141533	xanthine_permease	8030000678	Enterococcus_faecalis_AKSZ-208	2140214	2141533	SAMN27545017
COG2233	F	Xanthine/uracil_permease	8030002742	Ga0609993_01_2045218_2046558	xanthine_permease	8030000678	Enterococcus_faecalis_AKSZ-208	2045218	2046558	SAMN27545017
COG2233	F	Xanthine/uracil_permease	8030002240	Ga0609993_01_1541469_1542749	uracil_permease	8030000678	Enterococcus_faecalis_AKSZ-208	1541469	1542749	SAMN27545017
COG2233	F	Xanthine/uracil_permease	8030002679	Ga0609993_01_1979010_1980329	xanthine_permease	8030000678	Enterococcus_faecalis_AKSZ-208	1979010	1980329	SAMN27545017
COG2235	E	Arginine_deiminase	8030000773	Ga0609993_01_108763_109989	arginine_deiminase	8030000678	Enterococcus_faecalis_AKSZ-208	108763	109989	SAMN27545017
COG2239	P	Mg/Co/Ni_transporter_MgtE_(contains_CBS_domain)	8030002923	Ga0609993_01_2231528_2232889	magnesium_transporter	8030000678	Enterococcus_faecalis_AKSZ-208	2231528	2232889	SAMN27545017
COG2244	M	Membrane_protein_involved_in_the_export_of_O-antigen_and_teichoic_acid	8030003556	Ga0609993_02_52286_53794	O-antigen/teichoic_acid_export_membrane_protein	8030000678	Enterococcus_faecalis_AKSZ-208	52286	53794	SAMN27545017
COG2244	M	Membrane_protein_involved_in_the_export_of_O-antigen_and_teichoic_acid	8030001190	Ga0609993_01_478597_480246	O-antigen/teichoic_acid_export_membrane_protein	8030000678	Enterococcus_faecalis_AKSZ-208	478597	480246	SAMN27545017
COG2244	M	Membrane_protein_involved_in_the_export_of_O-antigen_and_teichoic_acid	8030002543	Ga0609993_01_1835223_1836761	O-antigen/teichoic_acid_export_membrane_protein	8030000678	Enterococcus_faecalis_AKSZ-208	1835223	1836761	SAMN27545017
COG2244	M	Membrane_protein_involved_in_the_export_of_O-antigen_and_teichoic_acid	8030000896	Ga0609993_01_214595_216184	PST_family_polysaccharide_transporter	8030000678	Enterococcus_faecalis_AKSZ-208	214595	216184	SAMN27545017
COG2246	I	Putative_flippase_GtrA_(transmembrane_translocase_of_bactoprenol-linked_glucose)	8030002886	Ga0609993_01_2191404_2191814	putative_flippase_GtrA	8030000678	Enterococcus_faecalis_AKSZ-208	2191404	2191814	SAMN27545017
COG2249	R	Putative_NADPH-quinone_reductase_(modulator_of_drug_activity_B)	8030003778	Ga0609993_06_27097_27513	putative_NADPH-quinone_reductase	8030000678	Enterococcus_faecalis_AKSZ-208	27097	27513	SAMN27545017
COG2252	F	Xanthine/uracil/vitamin_C_permease,_AzgA_family	8030003132	Ga0609993_01_2437550_2438863	AGZA_family_xanthine/uracil_permease-like_MFS_transporter	8030000678	Enterococcus_faecalis_AKSZ-208	2437550	2438863	SAMN27545017
COG2252	F	Xanthine/uracil/vitamin_C_permease,_AzgA_family	8030001585	Ga0609993_01_884551_885957	AGZA_family_xanthine/uracil_permease-like_MFS_transporter	8030000678	Enterococcus_faecalis_AKSZ-208	884551	885957	SAMN27545017
COG2255	L	Holliday_junction_resolvasome_RuvABC,_ATP-dependent_DNA_helicase_subunit	8030000738	Ga0609993_01_68606_69622	Holliday_junction_DNA_helicase_RuvB	8030000678	Enterococcus_faecalis_AKSZ-208	68606	69622	SAMN27545017
COG2255	L	Holliday_junction_resolvasome_RuvABC,_ATP-dependent_DNA_helicase_subunit	8030003690	Ga0609993_03_71507_71896	Holliday_junction_resolvasome_RuvABC_ATP-dependent_DNA_helicase_subunit	8030000678	Enterococcus_faecalis_AKSZ-208	71507	71896	SAMN27545017
COG2255	L	Holliday_junction_resolvasome_RuvABC,_ATP-dependent_DNA_helicase_subunit	8030001117	Ga0609993_01_414395_414703	Holliday_junction_resolvasome_RuvABC_ATP-dependent_DNA_helicase_subunit	8030000678	Enterococcus_faecalis_AKSZ-208	414395	414703	SAMN27545017
COG2256	L	Replication-associated_recombination_protein_RarA_(DNA-dependent_ATPase)	8030002408	Ga0609993_01_1711134_1712411	putative_ATPase	8030000678	Enterococcus_faecalis_AKSZ-208	1711134	1712411	SAMN27545017
COG2258	V F	Uncharacterized_conserved_protein_YiiM,_contains_MOSC_domain	8030003480	Ga0609993_01_2808522_2813438	MOSC_domain-containing_protein_YiiM	8030000678	Enterococcus_faecalis_AKSZ-208	2808522	2813438	SAMN27545017
COG2258	V F	Uncharacterized_conserved_protein_YiiM,_contains_MOSC_domain	8030001985	Ga0609993_01_1279526_1279960	MOSC_domain-containing_protein_YiiM	8030000678	Enterococcus_faecalis_AKSZ-208	1279526	1279960	SAMN27545017
COG2259	S	Uncharacterized_membrane_protein_YphA,_DoxX/SURF4_family	8030002676	Ga0609993_01_1975674_1976045	putative_oxidoreductase	8030000678	Enterococcus_faecalis_AKSZ-208	1975674	1976045	SAMN27545017
COG2261	R	Uncharacterized_membrane_protein_YeaQ/YmgE,_transglycosylase-associated_protein_family	8030001329	Ga0609993_01_629704_629952	uncharacterized_membrane_protein_YeaQ/YmgE_(transglycosylase-associated_protein_family)	8030000678	Enterococcus_faecalis_AKSZ-208	629704	629952	SAMN27545017
COG2261	R	Uncharacterized_membrane_protein_YeaQ/YmgE,_transglycosylase-associated_protein_family	8030001355	Ga0609993_01_653105_653884	uncharacterized_protein_(TIGR03580_family)	8030000678	Enterococcus_faecalis_AKSZ-208	653105	653884	SAMN27545017
COG2261	R	Uncharacterized_membrane_protein_YeaQ/YmgE,_transglycosylase-associated_protein_family	8030002961	Ga0609993_01_2273964_2274212	uncharacterized_membrane_protein_YeaQ/YmgE_(transglycosylase-associated_protein_family)	8030000678	Enterococcus_faecalis_AKSZ-208	2273964	2274212	SAMN27545017
COG2261	R	Uncharacterized_membrane_protein_YeaQ/YmgE,_transglycosylase-associated_protein_family	8030000748	Ga0609993_01_78260_78502	uncharacterized_membrane_protein_YeaQ/YmgE_(transglycosylase-associated_protein_family)	8030000678	Enterococcus_faecalis_AKSZ-208	78260	78502	SAMN27545017
COG2262	J	50S_ribosomal_subunit-associated_GTPase_HflX	8030002532	Ga0609993_01_1821381_1822622	GTP-binding_protein_HflX	8030000678	Enterococcus_faecalis_AKSZ-208	1821381	1822622	SAMN27545017
COG2264	J	Ribosomal_protein_L11_methylase_PrmA	8030002405	Ga0609993_01_1708923_1709870	ribosomal_protein_L11_methyltransferase	8030000678	Enterococcus_faecalis_AKSZ-208	1708923	1709870	SAMN27545017
COG2265	J	tRNA/tmRNA/rRNA_uracil-C5-methylase,_TrmA/RlmC/RlmD_family	8030002960	Ga0609993_01_2272172_2273542	23S_rRNA_(uracil1939-C5)-methyltransferase	8030000678	Enterococcus_faecalis_AKSZ-208	2272172	2273542	SAMN27545017
COG2265	J	tRNA/tmRNA/rRNA_uracil-C5-methylase,_TrmA/RlmC/RlmD_family	8030001248	Ga0609993_01_544572_545945	23S_rRNA_(uracil1939-C5)-methyltransferase	8030000678	Enterococcus_faecalis_AKSZ-208	544572	545945	SAMN27545017
COG2267	I	Lysophospholipase,_alpha-beta_hydrolase_superfamily	8030000767	Ga0609993_01_103593_104507	alpha-beta_hydrolase_superfamily_lysophospholipase	8030000678	Enterococcus_faecalis_AKSZ-208	103593	104507	SAMN27545017
COG2268	S	Uncharacterized_membrane_protein_YqiK,_contains_Band7/PHB/SPFH_domain	8030001902	Ga0609993_01_1193905_1195374	flotillin	8030000678	Enterococcus_faecalis_AKSZ-208	1193905	1195374	SAMN27545017
COG2271	G	Sugar_phosphate_permease	8030000995	Ga0609993_01_296468_297721	sugar_phosphate_permease	8030000678	Enterococcus_faecalis_AKSZ-208	296468	297721	SAMN27545017
COG2301	G	Citrate_lyase_beta_subunit	8030003487	Ga0609993_01_2819847_2820734	citrate_lyase_subunit_beta/citryl-CoA_lyase	8030000678	Enterococcus_faecalis_AKSZ-208	2819847	2820734	SAMN27545017
COG2302	R	RNA-binding_protein_YlmH,_contains_S4-like_domain	8030001544	Ga0609993_01_839110_839892	RNA-binding_protein_YlmH	8030000678	Enterococcus_faecalis_AKSZ-208	839110	839892	SAMN27545017
COG2309	E	Leucyl_aminopeptidase_(aminopeptidase_T)	8030002572	Ga0609993_01_1866691_1867929	aminopeptidase	8030000678	Enterococcus_faecalis_AKSZ-208	1866691	1867929	SAMN27545017
COG2315	K	Predicted_DNA-binding_protein_with_?double-wing?_structural_motif,_MmcQ/YjbR_family	8030001438	Ga0609993_01_742741_743091	predicted_DNA-binding_protein_(MmcQ/YjbR_family)	8030000678	Enterococcus_faecalis_AKSZ-208	742741	743091	SAMN27545017
COG2317	O	Zn-dependent_carboxypeptidase,_M32_family	8030001726	Ga0609993_01_1021383_1022879	carboxypeptidase_Taq	8030000678	Enterococcus_faecalis_AKSZ-208	1021383	1022879	SAMN27545017
COG2320	R	GrpB_domain,_predicted_nucleotidyltransferase,_UPF0157_family	8030001441	Ga0609993_01_744127_744642	GrpB-like_predicted_nucleotidyltransferase_(UPF0157_family)	8030000678	Enterococcus_faecalis_AKSZ-208	744127	744642	SAMN27545017
COG2323	S	Uncharacterized_membrane_protein_YcaP,_DUF421_family	8030001225	Ga0609993_01_515659_516306	uncharacterized_membrane_protein_YcaP_(DUF421_family)	8030000678	Enterococcus_faecalis_AKSZ-208	515659	516306	SAMN27545017
COG2336	V	Antitoxin_component_of_the_MazEF_toxin-antitoxin_module	8030000990	Ga0609993_01_289779_290018	putative_addiction_module_antidote	8030000678	Enterococcus_faecalis_AKSZ-208	289779	290018	SAMN27545017
COG2337	V	mRNA-degrading_endonuclease,_toxin_component_of_the_MazEF_toxin-antitoxin_module	8030003573	Ga0609993_02_68791_69132	mRNA_interferase_MazF	8030000678	Enterococcus_faecalis_AKSZ-208	68791	69132	SAMN27545017
COG2337	V	mRNA-degrading_endonuclease,_toxin_component_of_the_MazEF_toxin-antitoxin_module	8030001349	Ga0609993_01_648345_648686	mRNA_interferase_MazF	8030000678	Enterococcus_faecalis_AKSZ-208	648345	648686	SAMN27545017
COG2337	V	mRNA-degrading_endonuclease,_toxin_component_of_the_MazEF_toxin-antitoxin_module	8030001372	Ga0609993_01_669670_670047	mRNA_interferase_MazF	8030000678	Enterococcus_faecalis_AKSZ-208	669670	670047	SAMN27545017
COG2337	V	mRNA-degrading_endonuclease,_toxin_component_of_the_MazEF_toxin-antitoxin_module	8030003397	Ga0609993_01_2723955_2724296	mRNA_interferase_MazF	8030000678	Enterococcus_faecalis_AKSZ-208	2723955	2724296	SAMN27545017
COG2344	K	NADH/NAD_ratio-sensing_transcriptional_regulator_Rex	8030003130	Ga0609993_01_2435400_2436047	redox-sensing_transcriptional_repressor	8030000678	Enterococcus_faecalis_AKSZ-208	2435400	2436047	SAMN27545017
COG2344	K	NADH/NAD_ratio-sensing_transcriptional_regulator_Rex	8030002894	Ga0609993_01_2198443_2199093	redox-sensing_transcriptional_repressor	8030000678	Enterococcus_faecalis_AKSZ-208	2198443	2199093	SAMN27545017
COG2348	M	Lipid_II:glycine_glycyltransferase_(Peptidoglycan_interpeptide_bridge_formation_enzyme)	8030002914	Ga0609993_01_2222252_2223457	serine/alanine_adding_enzyme	8030000678	Enterococcus_faecalis_AKSZ-208	2222252	2223457	SAMN27545017
COG2348	M	Lipid_II:glycine_glycyltransferase_(Peptidoglycan_interpeptide_bridge_formation_enzyme)	8030002520	Ga0609993_01_1804616_1805896	alanine_adding_enzyme	8030000678	Enterococcus_faecalis_AKSZ-208	1804616	1805896	SAMN27545017
COG2357	T F	ppGpp_synthetase_catalytic_domain_(RelA/SpoT-type_nucleotidyltranferase)	8030002926	Ga0609993_01_2234631_2235305	putative_GTP_pyrophosphokinase	8030000678	Enterococcus_faecalis_AKSZ-208	2234631	2235305	SAMN27545017
COG2362	E	D-aminopeptidase	8030002974	Ga0609993_01_2287847_2288692	D-amino_peptidase	8030000678	Enterococcus_faecalis_AKSZ-208	2287847	2288692	SAMN27545017
COG2364	S	Uncharacterized_membrane_protein_YczE	8030002374	Ga0609993_01_1675629_1676306	uncharacterized_membrane_protein_YczE	8030000678	Enterococcus_faecalis_AKSZ-208	1675629	1676306	SAMN27545017
COG2365	T	Protein_tyrosine/serine_phosphatase	8030001379	Ga0609993_01_675201_675953	protein-tyrosine_phosphatase	8030000678	Enterococcus_faecalis_AKSZ-208	675201	675953	SAMN27545017
COG2367	V	Beta-lactamase_class_A	8030002019	Ga0609993_01_1314770_1315717	beta-lactamase_class_A	8030000678	Enterococcus_faecalis_AKSZ-208	1314770	1315717	SAMN27545017
COG2376	G	Dihydroxyacetone_kinase	8030001941	Ga0609993_01_1238857_1239840	dihydroxyacetone_kinase-like_protein	8030000678	Enterococcus_faecalis_AKSZ-208	1238857	1239840	SAMN27545017
COG2376	G	Dihydroxyacetone_kinase	8030001942	Ga0609993_01_1239853_1240455	dihydroxyacetone_kinase-like_protein	8030000678	Enterococcus_faecalis_AKSZ-208	1239853	1240455	SAMN27545017
COG2378	K	Predicted_DNA-binding_transcriptional_regulator_YafY,_contains_an_HTH_and_WYL_domains	8030000709	Ga0609993_01_39104_40039	predicted_DNA-binding_transcriptional_regulator_YafY	8030000678	Enterococcus_faecalis_AKSZ-208	39104	40039	SAMN27545017
COG2384	J	tRNA_A22_N-methylase	8030001967	Ga0609993_01_1265176_1265892	tRNA_(adenine22-N1)-methyltransferase	8030000678	Enterococcus_faecalis_AKSZ-208	1265176	1265892	SAMN27545017
COG2388	R	Predicted_acetyltransferase,_GNAT_superfamily	8030002881	Ga0609993_01_2186373_2186648	predicted_GNAT_family_acetyltransferase	8030000678	Enterococcus_faecalis_AKSZ-208	2186373	2186648	SAMN27545017
COG2390	K	DNA-binding_transcriptional_regulator_LsrR,_DeoR_family	8030002395	Ga0609993_01_1697300_1698337	central_glycolytic_genes_regulator	8030000678	Enterococcus_faecalis_AKSZ-208	1697300	1698337	SAMN27545017
COG2423	E	Ornithine_cyclodeaminase/archaeal_alanine_dehydrogenase,_mu-crystallin_family	8030000785	Ga0609993_01_123005_123970	ornithine_cyclodeaminase	8030000678	Enterococcus_faecalis_AKSZ-208	123005	123970	SAMN27545017
COG2456	S	Uncharacterized_protein	8030002557	Ga0609993_01_1854466_1854816	hypothetical_protein	8030000678	Enterococcus_faecalis_AKSZ-208	1854466	1854816	SAMN27545017
COG2461	R	Uncharacterized_conserved_protein,_DUF438_domain,_may_contain_hemerythrin_domain	8030001798	Ga0609993_01_1091882_1093138	DUF438_domain-containing_protein	8030000678	Enterococcus_faecalis_AKSZ-208	1091882	1093138	SAMN27545017
COG2501	J	Ribosome-associated_protein_YbcJ,_S4-like_RNA_binding_protein	8030000680	Ga0609993_01_3256_3501	ribosome-associated_protein	8030000678	Enterococcus_faecalis_AKSZ-208	3256	3501	SAMN27545017
COG2508	K	DNA-binding_transcriptional_regulator,_PucR_family	8030003170	Ga0609993_01_2476939_2478564	purine_catabolism_regulator	8030000678	Enterococcus_faecalis_AKSZ-208	2476939	2478564	SAMN27545017
COG2508	K	DNA-binding_transcriptional_regulator,_PucR_family	8030003436	Ga0609993_01_2763978_2765540	DNA-binding_PucR_family_transcriptional_regulator	8030000678	Enterococcus_faecalis_AKSZ-208	2763978	2765540	SAMN27545017
COG2508	K	DNA-binding_transcriptional_regulator,_PucR_family	8030003192	Ga0609993_01_2503575_2505248	purine_catabolism_regulator	8030000678	Enterococcus_faecalis_AKSZ-208	2503575	2505248	SAMN27545017
COG2508	K	DNA-binding_transcriptional_regulator,_PucR_family	8030001622	Ga0609993_01_913867_915537	purine_catabolism_regulator	8030000678	Enterococcus_faecalis_AKSZ-208	913867	915537	SAMN27545017
COG2514	Q	Catechol-2,3-dioxygenase	8030001177	Ga0609993_01_465594_466439	catechol_2,3-dioxygenase	8030000678	Enterococcus_faecalis_AKSZ-208	465594	466439	SAMN27545017
COG2514	Q	Catechol-2,3-dioxygenase	8030002855	Ga0609993_01_2160027_2160872	catechol_2,3-dioxygenase	8030000678	Enterococcus_faecalis_AKSZ-208	2160027	2160872	SAMN27545017
COG2606	J	Cys-tRNA(Pro)_deacylase,_prolyl-tRNA_editing_enzyme_YbaK/EbsC	8030002250	Ga0609993_01_1549086_1549580	Cys-tRNA(Pro)/Cys-tRNA(Cys)_deacylase	8030000678	Enterococcus_faecalis_AKSZ-208	1549086	1549580	SAMN27545017
COG2608	P	Copper_chaperone_CopZ	8030003627	Ga0609993_03_29273_29704	copper_ion_binding_protein	8030000678	Enterococcus_faecalis_AKSZ-208	29273	29704	SAMN27545017
COG2608	P	Copper_chaperone_CopZ	8030000965	Ga0609993_01_265485_265691	copper_chaperone	8030000678	Enterococcus_faecalis_AKSZ-208	265485	265691	SAMN27545017
COG2608	P	Copper_chaperone_CopZ	8030003613	Ga0609993_03_18463_18669	copper_chaperone	8030000678	Enterococcus_faecalis_AKSZ-208	18463	18669	SAMN27545017
COG2608	P	Copper_chaperone_CopZ	8030003533	Ga0609993_02_31067_31306	copper_chaperone	8030000678	Enterococcus_faecalis_AKSZ-208	31067	31306	SAMN27545017
COG2608	P	Copper_chaperone_CopZ	8030002645	Ga0609993_01_1942123_1942344	copper_chaperone_CopZ	8030000678	Enterococcus_faecalis_AKSZ-208	1942123	1942344	SAMN27545017
COG2610	G	H+/gluconate_symporter_or_related_permease	8030002903	Ga0609993_01_2209481_2210773	GntP_family_gluconate:H+_symporter	8030000678	Enterococcus_faecalis_AKSZ-208	2209481	2210773	SAMN27545017
COG2706	G	6-phosphogluconolactonase,_cycloisomerase_2_family	8030002355	Ga0609993_01_1653778_1654806	6-phosphogluconolactonase	8030000678	Enterococcus_faecalis_AKSZ-208	1653778	1654806	SAMN27545017
COG2707	S	Uncharacterized_membrane_protein,_DUF441_family	8030001816	Ga0609993_01_1114033_1114491	uncharacterized_membrane_protein_(DUF441_family)	8030000678	Enterococcus_faecalis_AKSZ-208	1114033	1114491	SAMN27545017
COG2723	G	Beta-glucosidase/6-phospho-beta-glucosidase/beta-galactosidase	8030002123	Ga0609993_01_1424851_1426260	6-phospho-beta-glucosidase	8030000678	Enterococcus_faecalis_AKSZ-208	1424851	1426260	SAMN27545017
