COG	Cat	COG_Annotation	Gene_ID	Locus_Tag	Gene_Product_Name	Genome_ID	Genome_Name	Start_Coord	End_Coord	NCBI_Biosample_Accession
COG1702	T	Phosphate_starvation-inducible_protein_PhoH,_predicted_ATPase	8019253220	Ga0599599_01_1946772_1947746	phosphate_starvation-inducible_PhoH-like_protein	8019251303	Enterococcus_faecalis_661	1946772	1947746	SAMN23424737
COG1704	M	Uncharacterized_conserved_protein	8019251665	Ga0599599_01_355616_356185	LemA_protein	8019251303	Enterococcus_faecalis_661	355616	356185	SAMN23424737
COG1705	M N	Flagellum-specific_peptidoglycan_hydrolase_FlgJ	8019252858	Ga0599599_01_1560263_1562254	flagellum-specific_peptidoglycan_hydrolase_FlgJ	8019251303	Enterococcus_faecalis_661	1560263	1562254	SAMN23424737
COG1705	M N	Flagellum-specific_peptidoglycan_hydrolase_FlgJ	8019251496	Ga0599599_01_197174_198679	flagellum-specific_peptidoglycan_hydrolase_FlgJ	8019251303	Enterococcus_faecalis_661	197174	198679	SAMN23424737
COG1705	M N	Flagellum-specific_peptidoglycan_hydrolase_FlgJ	8019253184	Ga0599599_01_1904322_1904963	flagellum-specific_peptidoglycan_hydrolase_FlgJ	8019251303	Enterococcus_faecalis_661	1904322	1904963	SAMN23424737
COG1705	M N	Flagellum-specific_peptidoglycan_hydrolase_FlgJ	8019253387	Ga0599599_01_2121018_2122565	flagellum-specific_peptidoglycan_hydrolase_FlgJ	8019251303	Enterococcus_faecalis_661	2121018	2122565	SAMN23424737
COG1705	M N	Flagellum-specific_peptidoglycan_hydrolase_FlgJ	8019252634	Ga0599599_01_1330041_1330901	flagellum-specific_peptidoglycan_hydrolase_FlgJ	8019251303	Enterococcus_faecalis_661	1330041	1330901	SAMN23424737
COG1708	R	Predicted_nucleotidyltransferase	8019252146	Ga0599599_01_845235_845993	predicted_nucleotidyltransferase	8019251303	Enterococcus_faecalis_661	845235	845993	SAMN23424737
COG1708	R	Predicted_nucleotidyltransferase	8019254146	Ga0599599_02_88931_89740	aminoglycoside_9-adenylyltransferase	8019251303	Enterococcus_faecalis_661	88931	89740	SAMN23424737
COG1713	T R	HD_superfamily_phosphohydrolase_YqeK_(fused_to_NMNAT_in_mycoplasms)	8019253617	Ga0599599_01_2331514_2332104	predicted_HD_superfamily_hydrolase_involved_in_NAD_metabolism	8019251303	Enterococcus_faecalis_661	2331514	2332104	SAMN23424737
COG1713	T R	HD_superfamily_phosphohydrolase_YqeK_(fused_to_NMNAT_in_mycoplasms)	8019252890	Ga0599599_01_1596668_1597246	predicted_HD_superfamily_hydrolase_involved_in_NAD_metabolism	8019251303	Enterococcus_faecalis_661	1596668	1597246	SAMN23424737
COG1722	L	Exonuclease_VII_small_subunit	8019252032	Ga0599599_01_735900_736130	exodeoxyribonuclease_VII_small_subunit	8019251303	Enterococcus_faecalis_661	735900	736130	SAMN23424737
COG1725	K	DNA-binding_transcriptional_regulator_YhcF,_GntR_family	8019252721	Ga0599599_01_1422728_1423096	GntR_family_transcriptional_regulator	8019251303	Enterococcus_faecalis_661	1422728	1423096	SAMN23424737
COG1725	K	DNA-binding_transcriptional_regulator_YhcF,_GntR_family	8019253005	Ga0599599_01_1705250_1706203	DNA-binding_transcriptional_regulator_YhcF_(GntR_family)	8019251303	Enterococcus_faecalis_661	1705250	1706203	SAMN23424737
COG1725	K	DNA-binding_transcriptional_regulator_YhcF,_GntR_family	8019251570	Ga0599599_01_256804_257193	GntR_family_transcriptional_regulator	8019251303	Enterococcus_faecalis_661	256804	257193	SAMN23424737
COG1732	M	Periplasmic_glycine_betaine/choline-binding_(lipo)protein_of_an_ABC-type_transport_system_(osmoprotectant_binding_protein)	8019251910	Ga0599599_01_609455_610378	osmoprotectant_transport_system_substrate-binding_protein	8019251303	Enterococcus_faecalis_661	609455	610378	SAMN23424737
COG1733	K	DNA-binding_transcriptional_regulator,_HxlR_family	8019253522	Ga0599599_01_2259676_2260032	DNA-binding_HxlR_family_transcriptional_regulator	8019251303	Enterococcus_faecalis_661	2259676	2260032	SAMN23424737
COG1733	K	DNA-binding_transcriptional_regulator,_HxlR_family	8019251700	Ga0599599_01_391506_391835	DNA-binding_HxlR_family_transcriptional_regulator	8019251303	Enterococcus_faecalis_661	391506	391835	SAMN23424737
COG1733	K	DNA-binding_transcriptional_regulator,_HxlR_family	8019252236	Ga0599599_01_923032_923376	DNA-binding_HxlR_family_transcriptional_regulator	8019251303	Enterococcus_faecalis_661	923032	923376	SAMN23424737
COG1737	K	DNA-binding_transcriptional_regulator,_MurR/RpiR_family,_contains_HTH_and_SIS_domains	8019253476	Ga0599599_01_2216054_2216776	DNA-binding_MurR/RpiR_family_transcriptional_regulator	8019251303	Enterococcus_faecalis_661	2216054	2216776	SAMN23424737
COG1737	K	DNA-binding_transcriptional_regulator,_MurR/RpiR_family,_contains_HTH_and_SIS_domains	8019253860	Ga0599599_01_2581162_2582049	DNA-binding_MurR/RpiR_family_transcriptional_regulator	8019251303	Enterococcus_faecalis_661	2581162	2582049	SAMN23424737
COG1737	K	DNA-binding_transcriptional_regulator,_MurR/RpiR_family,_contains_HTH_and_SIS_domains	8019251562	Ga0599599_01_247859_248620	DNA-binding_MurR/RpiR_family_transcriptional_regulator	8019251303	Enterococcus_faecalis_661	247859	248620	SAMN23424737
COG1737	K	DNA-binding_transcriptional_regulator,_MurR/RpiR_family,_contains_HTH_and_SIS_domains	8019251745	Ga0599599_01_436240_436986	DNA-binding_MurR/RpiR_family_transcriptional_regulator	8019251303	Enterococcus_faecalis_661	436240	436986	SAMN23424737
COG1737	K	DNA-binding_transcriptional_regulator,_MurR/RpiR_family,_contains_HTH_and_SIS_domains	8019251655	Ga0599599_01_346370_347221	DNA-binding_MurR/RpiR_family_transcriptional_regulator	8019251303	Enterococcus_faecalis_661	346370	347221	SAMN23424737
COG1737	K	DNA-binding_transcriptional_regulator,_MurR/RpiR_family,_contains_HTH_and_SIS_domains	8019251326	Ga0599599_01_27864_28634	DNA-binding_MurR/RpiR_family_transcriptional_regulator	8019251303	Enterococcus_faecalis_661	27864	28634	SAMN23424737
COG1737	K	DNA-binding_transcriptional_regulator,_MurR/RpiR_family,_contains_HTH_and_SIS_domains	8019253239	Ga0599599_01_1965197_1966045	DNA-binding_MurR/RpiR_family_transcriptional_regulator	8019251303	Enterococcus_faecalis_661	1965197	1966045	SAMN23424737
COG1737	K	DNA-binding_transcriptional_regulator,_MurR/RpiR_family,_contains_HTH_and_SIS_domains	8019253985	Ga0599599_01_2716351_2717199	RpiR_family_carbohydrate_utilization_transcriptional_regulator	8019251303	Enterococcus_faecalis_661	2716351	2717199	SAMN23424737
COG1739	R	Putative_translation_regulator,_IMPACT_(imprinted_ancient)_protein_family	8019252810	Ga0599599_01_1509018_1509680	uncharacterized_YigZ_family_protein	8019251303	Enterococcus_faecalis_661	1509018	1509680	SAMN23424737
COG1744	T	Basic_membrane_lipoprotein_Med,_periplasmic_binding_protein_(PBP1-ABC)_superfamily	8019251426	Ga0599599_01_142808_143881	basic_membrane_protein_A	8019251303	Enterococcus_faecalis_661	142808	143881	SAMN23424737
COG1744	T	Basic_membrane_lipoprotein_Med,_periplasmic_binding_protein_(PBP1-ABC)_superfamily	8019251427	Ga0599599_01_143935_145020	basic_membrane_protein_A	8019251303	Enterococcus_faecalis_661	143935	145020	SAMN23424737
COG1757	C	Na+/H+_antiporter_NhaC	8019251613	Ga0599599_01_304478_305881	NhaC_family_Na+:H+_antiporter	8019251303	Enterococcus_faecalis_661	304478	305881	SAMN23424737
COG1757	C	Na+/H+_antiporter_NhaC	8019251689	Ga0599599_01_382662_384068	NhaC_family_Na+:H+_antiporter	8019251303	Enterococcus_faecalis_661	382662	384068	SAMN23424737
COG1758	K	DNA-directed_RNA_polymerase,_subunit_K/omega	8019253844	Ga0599599_01_2568052_2568354	DNA-directed_RNA_polymerase_subunit_omega	8019251303	Enterococcus_faecalis_661	2568052	2568354	SAMN23424737
COG1760	E	L-serine_deaminase	8019253471	Ga0599599_01_2210760_2211428	L-serine_dehydratase	8019251303	Enterococcus_faecalis_661	2210760	2211428	SAMN23424737
COG1760	E	L-serine_deaminase	8019253472	Ga0599599_01_2211451_2212323	L-serine_dehydratase	8019251303	Enterococcus_faecalis_661	2211451	2212323	SAMN23424737
COG1760	E	L-serine_deaminase	8019251388	Ga0599599_01_102508_103401	L-serine_dehydratase	8019251303	Enterococcus_faecalis_661	102508	103401	SAMN23424737
COG1760	E	L-serine_deaminase	8019251387	Ga0599599_01_101786_102493	L-serine_dehydratase	8019251303	Enterococcus_faecalis_661	101786	102493	SAMN23424737
COG1762	T G	Phosphotransferase_system_mannitol/fructose-specific_IIA_domain_(Ntr-type)	8019251748	Ga0599599_01_439541_440002	PTS_system_fructose-specific_IIA_component	8019251303	Enterococcus_faecalis_661	439541	440002	SAMN23424737
COG1762	T G	Phosphotransferase_system_mannitol/fructose-specific_IIA_domain_(Ntr-type)	8019252249	Ga0599599_01_935502_935960	PTS_system_ascorbate-specific_IIA_component	8019251303	Enterococcus_faecalis_661	935502	935960	SAMN23424737
COG1762	T G	Phosphotransferase_system_mannitol/fructose-specific_IIA_domain_(Ntr-type)	8019252568	Ga0599599_01_1263665_1264114	PTS_system_fructose-specific_IIA_component	8019251303	Enterococcus_faecalis_661	1263665	1264114	SAMN23424737
COG1762	T G	Phosphotransferase_system_mannitol/fructose-specific_IIA_domain_(Ntr-type)	8019252566	Ga0599599_01_1262876_1263328	PTS_system_fructose-specific_IIA_component	8019251303	Enterococcus_faecalis_661	1262876	1263328	SAMN23424737
COG1762	T G	Phosphotransferase_system_mannitol/fructose-specific_IIA_domain_(Ntr-type)<<>>COG3711	8019253695	Ga0599599_01_2405950_2407959	PTS_system_ascorbate-specific_IIA_component	8019251303	Enterococcus_faecalis_661	2405950	2407959	SAMN23424737
COG1762	T G	Phosphotransferase_system_mannitol/fructose-specific_IIA_domain_(Ntr-type)	8019252885	Ga0599599_01_1592151_1592645	mannitol/fructose-specific_phosphotransferase_system_IIA_component_(Ntr-type)	8019251303	Enterococcus_faecalis_661	1592151	1592645	SAMN23424737
COG1764	V	Organic_hydroperoxide_reductase_OsmC/OhrA	8019251650	Ga0599599_01_342847_343248	osmotically_inducible_protein_OsmC	8019251303	Enterococcus_faecalis_661	342847	343248	SAMN23424737
COG1765	R	Uncharacterized_OsmC-related_protein	8019253910	Ga0599599_01_2635771_2636169	uncharacterized_OsmC-like_protein	8019251303	Enterococcus_faecalis_661	2635771	2636169	SAMN23424737
COG1767	H	Triphosphoribosyl-dephospho-CoA_synthetase	8019254022	Ga0599599_01_2754370_2755239	triphosphoribosyl-dephospho-CoA_synthase	8019251303	Enterococcus_faecalis_661	2754370	2755239	SAMN23424737
COG1774	T	Cell_fate_regulator_YaaT,_PSP1_superfamily_(controls_sporulation,_competence,_biofilm_development)	8019253509	Ga0599599_01_2248494_2249333	cell_fate_regulator_YaaT_(PSP1_superfamily)	8019251303	Enterococcus_faecalis_661	2248494	2249333	SAMN23424737
COG1780	F	Protein_involved_in_ribonucleotide_reduction	8019252541	Ga0599599_01_1235261_1235704	protein_involved_in_ribonucleotide_reduction	8019251303	Enterococcus_faecalis_661	1235261	1235704	SAMN23424737
COG1780	F	Protein_involved_in_ribonucleotide_reduction	8019251669	Ga0599599_01_360863_361240	protein_involved_in_ribonucleotide_reduction	8019251303	Enterococcus_faecalis_661	360863	361240	SAMN23424737
COG1780	F	Protein_involved_in_ribonucleotide_reduction	8019254170	Ga0599599_03_5048_5410	protein_involved_in_ribonucleotide_reduction	8019251303	Enterococcus_faecalis_661	5048	5410	SAMN23424737
COG1783	X	Phage_terminase_large_subunit	8019253001	Ga0599599_01_1701438_1702706	phage_terminase_large_subunit	8019251303	Enterococcus_faecalis_661	1701438	1702706	SAMN23424737
COG1785	P R	Alkaline_phosphatase	8019253701	Ga0599599_01_2412196_2413611	alkaline_phosphatase	8019251303	Enterococcus_faecalis_661	2412196	2413611	SAMN23424737
COG1792	D Z	Cell_shape-determining_protein_MreC	8019253776	Ga0599599_01_2494738_2495598	rod_shape-determining_protein_MreC	8019251303	Enterococcus_faecalis_661	2494738	2495598	SAMN23424737
COG1799	D	FtsZ-interacting_cell_division_protein_YlmF	8019252051	Ga0599599_01_754410_755054	cell_division_inhibitor_SepF	8019251303	Enterococcus_faecalis_661	754410	755054	SAMN23424737
COG1801	R	Uncharacterized_conserved_protein_YecE,_DUF72_family	8019251579	Ga0599599_01_264089_264922	uncharacterized_protein_YecE_(DUF72_family)	8019251303	Enterococcus_faecalis_661	264089	264922	SAMN23424737
COG1802	K	DNA-binding_transcriptional_regulator,_GntR_family	8019254035	Ga0599599_01_2766188_2766883	DNA-binding_GntR_family_transcriptional_regulator	8019251303	Enterococcus_faecalis_661	2766188	2766883	SAMN23424737
COG1803	G	Methylglyoxal_synthase	8019251982	Ga0599599_01_689398_689820	methylglyoxal_synthase	8019251303	Enterococcus_faecalis_661	689398	689820	SAMN23424737
COG1806	T	Regulator_of_PEP_synthase_PpsR,_kinase-PPPase_family_(combines_ADP:protein_kinase_and_phosphorylase_activities)	8019253224	Ga0599599_01_1949285_1950142	regulator_of_PEP_synthase_PpsR_(kinase-PPPase_family)	8019251303	Enterococcus_faecalis_661	1949285	1950142	SAMN23424737
COG1806	T	Regulator_of_PEP_synthase_PpsR,_kinase-PPPase_family_(combines_ADP:protein_kinase_and_phosphorylase_activities)	8019252080	Ga0599599_01_782793_783605	regulator_of_PEP_synthase_PpsR_(kinase-PPPase_family)	8019251303	Enterococcus_faecalis_661	782793	783605	SAMN23424737
COG1816	F	Adenosine_deaminase	8019251421	Ga0599599_01_137967_138980	adenosine_deaminase	8019251303	Enterococcus_faecalis_661	137967	138980	SAMN23424737
COG1820	G	N-acetylglucosamine-6-phosphate_deacetylase	8019252437	Ga0599599_01_1120286_1121434	N-acetylglucosamine-6-phosphate_deacetylase	8019251303	Enterococcus_faecalis_661	1120286	1121434	SAMN23424737
COG1823	E	L-cystine_uptake_protein_TcyP,_sodium:dicarboxylate_symporter_family	8019251803	Ga0599599_01_499165_500556	L-cystine_uptake_protein_TcyP_(sodium:dicarboxylate_symporter_family)	8019251303	Enterococcus_faecalis_661	499165	500556	SAMN23424737
COG1825	J	Ribosomal_protein_L25_(general_stress_protein_Ctc)	8019251869	Ga0599599_01_570098_570706	large_subunit_ribosomal_protein_L25	8019251303	Enterococcus_faecalis_661	570098	570706	SAMN23424737
COG1827	K H	Transcriptional_regulator_of_NAD_metabolism,_contains_HTH_and_3H_domains	8019251495	Ga0599599_01_196427_196939	transcriptional_regulator_of_NAD_metabolism	8019251303	Enterococcus_faecalis_661	196427	196939	SAMN23424737
COG1828	F	Phosphoribosylformylglycinamidine_(FGAM)_synthase,_PurS_component	8019252824	Ga0599599_01_1521381_1521632	phosphoribosylformylglycinamidine_synthase_PurS_subunit	8019251303	Enterococcus_faecalis_661	1521381	1521632	SAMN23424737
COG1832	R	Predicted_CoA-binding_protein	8019252663	Ga0599599_01_1369251_1369679	predicted_CoA-binding_protein	8019251303	Enterococcus_faecalis_661	1369251	1369679	SAMN23424737
COG1834	E	N-Dimethylarginine_dimethylaminohydrolase	8019253700	Ga0599599_01_2411113_2412084	N-dimethylarginine_dimethylaminohydrolase	8019251303	Enterococcus_faecalis_661	2411113	2412084	SAMN23424737
COG1835	M	Peptidoglycan/LPS_O-acetylase_OafA/YrhL,_contains_acyltransferase_and_SGNH-hydrolase_domains	8019251840	Ga0599599_01_540922_542799	peptidoglycan/LPS_O-acetylase_OafA/YrhL	8019251303	Enterococcus_faecalis_661	540922	542799	SAMN23424737
COG1837	R	Predicted_RNA-binding_protein_YlqC,_contains_KH_domain,_UPF0109_family	8019252738	Ga0599599_01_1436538_1436783	predicted_RNA-binding_protein_YlqC_(UPF0109_family)	8019251303	Enterococcus_faecalis_661	1436538	1436783	SAMN23424737
COG1841	J	Ribosomal_protein_L30/L7E	8019251468	Ga0599599_01_176583_176762	large_subunit_ribosomal_protein_L30	8019251303	Enterococcus_faecalis_661	176583	176762	SAMN23424737
COG1846	K	DNA-binding_transcriptional_regulator,_MarR_family	8019253728	Ga0599599_01_2443201_2443653	DNA-binding_MarR_family_transcriptional_regulator	8019251303	Enterococcus_faecalis_661	2443201	2443653	SAMN23424737
COG1846	K	DNA-binding_transcriptional_regulator,_MarR_family	8019252713	Ga0599599_01_1415691_1416119	MarR_family_2-MHQ_and_catechol_resistance_regulon_transcriptional_repressor	8019251303	Enterococcus_faecalis_661	1415691	1416119	SAMN23424737
COG1846	K	DNA-binding_transcriptional_regulator,_MarR_family	8019253634	Ga0599599_01_2344269_2344709	DNA-binding_MarR_family_transcriptional_regulator	8019251303	Enterococcus_faecalis_661	2344269	2344709	SAMN23424737
COG1846	K	DNA-binding_transcriptional_regulator,_MarR_family	8019252464	Ga0599599_01_1148659_1149147	DNA-binding_MarR_family_transcriptional_regulator	8019251303	Enterococcus_faecalis_661	1148659	1149147	SAMN23424737
COG1846	K	DNA-binding_transcriptional_regulator,_MarR_family	8019253862	Ga0599599_01_2583979_2584578	DNA-binding_MarR_family_transcriptional_regulator	8019251303	Enterococcus_faecalis_661	2583979	2584578	SAMN23424737
COG1846	K	DNA-binding_transcriptional_regulator,_MarR_family	8019251614	Ga0599599_01_306033_306467	DNA-binding_MarR_family_transcriptional_regulator	8019251303	Enterococcus_faecalis_661	306033	306467	SAMN23424737
COG1847	R	Predicted_RNA-binding_protein_Jag,_conains_KH_and_R3H_domains	8019254037	Ga0599599_01_2767827_2768603	spoIIIJ-associated_protein	8019251303	Enterococcus_faecalis_661	2767827	2768603	SAMN23424737
COG1853	C	NADH-FMN_oxidoreductase_RutF,_flavin_reductase_(DIM6/NTAB)_family	8019251572	Ga0599599_01_258715_259335	flavin_reductase_(DIM6/NTAB)_family_NADH-FMN_oxidoreductase_RutF	8019251303	Enterococcus_faecalis_661	258715	259335	SAMN23424737
COG1854	T	S-ribosylhomocysteine_lyase_LuxS,_autoinducer_biosynthesis	8019252303	Ga0599599_01_985085_985543	S-ribosylhomocysteine_lyase	8019251303	Enterococcus_faecalis_661	985085	985543	SAMN23424737
COG1862	U	Preprotein_translocase_subunit_YajC	8019251941	Ga0599599_01_649289_649687	preprotein_translocase_subunit_YajC	8019251303	Enterococcus_faecalis_661	649289	649687	SAMN23424737
COG1869	G	D-ribose_pyranose/furanose_isomerase_RbsD	8019253689	Ga0599599_01_2400603_2400998	D-ribose_pyranase	8019251303	Enterococcus_faecalis_661	2400603	2400998	SAMN23424737
COG1874	G	Beta-galactosidase_GanA	8019252842	Ga0599599_01_1539829_1541613	beta-galactosidase	8019251303	Enterococcus_faecalis_661	1539829	1541613	SAMN23424737
COG1876	M	LD-carboxypeptidase_LdcB,_LAS_superfamily	8019253605	Ga0599599_01_2319992_2320702	D-alanyl-D-alanine_carboxypeptidase	8019251303	Enterococcus_faecalis_661	2319992	2320702	SAMN23424737
COG1879	G	ABC-type_sugar_transport_system,_periplasmic_component,_contains_N-terminal_xre_family_HTH_domain	8019253166	Ga0599599_01_1880492_1881508	LacI_family_transcriptional_regulator	8019251303	Enterococcus_faecalis_661	1880492	1881508	SAMN23424737
COG1881	R	Uncharacterized_conserved_protein,_phosphatidylethanolamine-binding_protein_(PEBP)_family	8019253048	Ga0599599_01_1744347_1744862	Raf_kinase_inhibitor-like_YbhB/YbcL_family_protein	8019251303	Enterococcus_faecalis_661	1744347	1744862	SAMN23424737
COG1882	C	Pyruvate-formate_lyase	8019252660	Ga0599599_01_1361978_1364224	formate_C-acetyltransferase	8019251303	Enterococcus_faecalis_661	1361978	1364224	SAMN23424737
COG1883	C	Na+-transporting_methylmalonyl-CoA/oxaloacetate_decarboxylase,_beta_subunit	8019254031	Ga0599599_01_2762360_2763475	sodium_ion-translocating_decarboxylase_beta_subunit	8019251303	Enterococcus_faecalis_661	2762360	2763475	SAMN23424737
COG1887	M I	CDP-glycerol_glycerophosphotransferase,_TagB/SpsB_family	8019252294	Ga0599599_01_978451_979563	CDP-glycerol_glycerophosphotransferase_(TagB/SpsB_family)	8019251303	Enterococcus_faecalis_661	978451	979563	SAMN23424737
COG1887	M I	CDP-glycerol_glycerophosphotransferase,_TagB/SpsB_family	8019253295	Ga0599599_01_2023930_2025099	CDP-glycerol_glycerophosphotransferase	8019251303	Enterococcus_faecalis_661	2023930	2025099	SAMN23424737
COG1893	H	Ketopantoate_reductase	8019253250	Ga0599599_01_1975176_1976117	2-dehydropantoate_2-reductase	8019251303	Enterococcus_faecalis_661	1975176	1976117	SAMN23424737
COG1893	H	Ketopantoate_reductase	8019252700	Ga0599599_01_1401732_1402673	2-dehydropantoate_2-reductase	8019251303	Enterococcus_faecalis_661	1401732	1402673	SAMN23424737
COG1894	C	NADH:ubiquinone_oxidoreductase,_NADH-binding_51_kD_subunit_(chain_F)	8019252512	Ga0599599_01_1201556_1202854	NADH-quinone_oxidoreductase_subunit_F	8019251303	Enterococcus_faecalis_661	1201556	1202854	SAMN23424737
COG1898	M	dTDP-4-dehydrorhamnose_3,5-epimerase_or_related_enzyme	8019253109	Ga0599599_01_1814915_1815487	dTDP-4-dehydrorhamnose_3,5-epimerase	8019251303	Enterococcus_faecalis_661	1814915	1815487	SAMN23424737
COG1905	C	NADH:ubiquinone_oxidoreductase_24_kD_subunit_(chain_E)	8019252511	Ga0599599_01_1201056_1201544	NADH-quinone_oxidoreductase_subunit_E	8019251303	Enterococcus_faecalis_661	1201056	1201544	SAMN23424737
COG1914	P	Mn2+_and_Fe2+_transporters_of_the_NRAMP_family	8019252128	Ga0599599_01_827236_828834	manganese_transport_protein	8019251303	Enterococcus_faecalis_661	827236	828834	SAMN23424737
COG1914	P	Mn2+_and_Fe2+_transporters_of_the_NRAMP_family	8019252895	Ga0599599_01_1600350_1601711	manganese_transport_protein	8019251303	Enterococcus_faecalis_661	1600350	1601711	SAMN23424737
COG1916	S	Pheromone_shutdown_protein_TraB,_contains_GTxH_motif_(function_unknown)	8019254165	Ga0599599_03_1181_2338	pheromone_shutdown-related_protein_TraB	8019251303	Enterococcus_faecalis_661	1181	2338	SAMN23424737
COG1917	R	Cupin_domain_protein_related_to_quercetin_dioxygenase	8019252831	Ga0599599_01_1527981_1528301	quercetin_dioxygenase-like_cupin_family_protein	8019251303	Enterococcus_faecalis_661	1527981	1528301	SAMN23424737
COG1918	P	Fe2+_transport_system_protein_FeoA	8019251671	Ga0599599_01_361980_362453	ferrous_iron_transport_protein_A	8019251303	Enterococcus_faecalis_661	361980	362453	SAMN23424737
COG1921	J	Seryl-tRNA(Sec)_selenium_transferase	8019253704	Ga0599599_01_2416736_2417839	L-seryl-tRNA(Ser)_seleniumtransferase	8019251303	Enterococcus_faecalis_661	2416736	2417839	SAMN23424737
COG1921	J	Seryl-tRNA(Sec)_selenium_transferase	8019251887	Ga0599599_01_584188_585294	L-seryl-tRNA(Ser)_seleniumtransferase	8019251303	Enterococcus_faecalis_661	584188	585294	SAMN23424737
COG1922	M	UDP-N-acetyl-D-mannosaminuronic_acid_transferase,_WecB/TagA/CpsF_family	8019252295	Ga0599599_01_979553_980299	N-acetylglucosaminyldiphosphoundecaprenol_N-acetyl-beta-D-mannosaminyltransferase	8019251303	Enterococcus_faecalis_661	979553	980299	SAMN23424737
COG1925	T G	Phosphotransferase_system,_HPr_and_related_phosphotransfer_proteins	8019251771	Ga0599599_01_462107_462373	phosphocarrier_protein_HPr	8019251303	Enterococcus_faecalis_661	462107	462373	SAMN23424737
COG1929	G	Glycerate_kinase	8019253402	Ga0599599_01_2137298_2138446	glycerate_kinase	8019251303	Enterococcus_faecalis_661	2137298	2138446	SAMN23424737
COG1937	K	DNA-binding_transcriptional_regulator,_FrmR_family	8019253719	Ga0599599_01_2432216_2432476	DNA-binding_FrmR_family_transcriptional_regulator	8019251303	Enterococcus_faecalis_661	2432216	2432476	SAMN23424737
COG1939	J	23S_rRNA_maturation_mini-RNase_III	8019251345	Ga0599599_01_49894_50292	ribonuclease-3_family_protein	8019251303	Enterococcus_faecalis_661	49894	50292	SAMN23424737
COG1940	K G	Sugar_kinase_of_the_NBD/HSP70_family,_may_contain_an_N-terminal_HTH_domain	8019253536	Ga0599599_01_2270977_2271948	glucokinase	8019251303	Enterococcus_faecalis_661	2270977	2271948	SAMN23424737
COG1940	K G	Sugar_kinase_of_the_NBD/HSP70_family,_may_contain_an_N-terminal_HTH_domain	8019252905	Ga0599599_01_1610843_1611724	predicted_NBD/HSP70_family_sugar_kinase	8019251303	Enterococcus_faecalis_661	1610843	1611724	SAMN23424737
COG1940	K G	Sugar_kinase_of_the_NBD/HSP70_family,_may_contain_an_N-terminal_HTH_domain	8019252300	Ga0599599_01_982992_983870	fructokinase	8019251303	Enterococcus_faecalis_661	982992	983870	SAMN23424737
COG1942	Q	Phenylpyruvate_tautomerase_PptA,_4-oxalocrotonate_tautomerase_family	8019253604	Ga0599599_01_2319694_2319873	4-oxalocrotonate_tautomerase	8019251303	Enterococcus_faecalis_661	2319694	2319873	SAMN23424737
COG1947	I	4-diphosphocytidyl-2C-methyl-D-erythritol_kinase	8019251350	Ga0599599_01_52877_53728	4-diphosphocytidyl-2-C-methyl-D-erythritol_kinase	8019251303	Enterococcus_faecalis_661	52877	53728	SAMN23424737
COG1950	S	Uncharacterized_membrane_protein_YvlD,_DUF360_family	8019252792	Ga0599599_01_1491901_1492257	putative_membrane_protein	8019251303	Enterococcus_faecalis_661	1491901	1492257	SAMN23424737
COG1952	U	Preprotein_translocase_subunit_SecB	8019252218	Ga0599599_01_901561_902028	preprotein_translocase_subunit_SecB	8019251303	Enterococcus_faecalis_661	901561	902028	SAMN23424737
COG1953	F H	Cytosine/uracil/thiamine/allantoin_permease	8019253726	Ga0599599_01_2440579_2442075	allantoin_permease	8019251303	Enterococcus_faecalis_661	2440579	2442075	SAMN23424737
COG1956	V T	GAF_domain-containing_protein,_putative_methionine-R-sulfoxide_reductase	8019252134	Ga0599599_01_835726_836205	L-methionine_(R)-S-oxide_reductase	8019251303	Enterococcus_faecalis_661	835726	836205	SAMN23424737
COG1957	F	Inosine-uridine_nucleoside_N-ribohydrolase	8019252913	Ga0599599_01_1617497_1618417	non-specific_riboncleoside_hydrolase	8019251303	Enterococcus_faecalis_661	1617497	1618417	SAMN23424737
COG1957	F	Inosine-uridine_nucleoside_N-ribohydrolase	8019253351	Ga0599599_01_2085258_2086238	purine_nucleosidase	8019251303	Enterococcus_faecalis_661	2085258	2086238	SAMN23424737
COG1959	K	DNA-binding_transcriptional_regulator,_IscR_family	8019253887	Ga0599599_01_2611519_2611944	Rrf2_family_protein	8019251303	Enterococcus_faecalis_661	2611519	2611944	SAMN23424737
COG1961	L	Site-specific_DNA_recombinase_related_to_the_DNA_invertase_Pin	8019251441	Ga0599599_01_159024_159599	DNA_invertase_Pin-like_site-specific_DNA_recombinase	8019251303	Enterococcus_faecalis_661	159024	159599	SAMN23424737
COG1961	L	Site-specific_DNA_recombinase_related_to_the_DNA_invertase_Pin	8019254096	Ga0599599_02_48316_48930	DNA_invertase_Pin-like_site-specific_DNA_recombinase	8019251303	Enterococcus_faecalis_661	48316	48930	SAMN23424737
COG1961	L	Site-specific_DNA_recombinase_related_to_the_DNA_invertase_Pin	8019254119	Ga0599599_02_68965_69585	DNA_invertase_Pin-like_site-specific_DNA_recombinase	8019251303	Enterococcus_faecalis_661	68965	69585	SAMN23424737
COG1961	L	Site-specific_DNA_recombinase_related_to_the_DNA_invertase_Pin	8019254184	Ga0599599_03_18042_18656	DNA_invertase_Pin-like_site-specific_DNA_recombinase	8019251303	Enterococcus_faecalis_661	18042	18656	SAMN23424737
